TDEP,BS,DRHO,PE,RHOB,CAL,NPHI,GR,RESD,DTC,DCAL
29.999984122812748,,,,,,,,,,
30.099984124302864,,,,,,,42.146400451660156,,,
30.19998412579298,,,,,,,34.79859924316406,,,
30.299984127283096,,,,,,,31.016799926757812,,,
30.399984128773212,,,,,,,29.14259910583496,,,
30.49998413026333,,,,,,,28.230300903320312,,,
30.599984131753445,,,,,,,29.391300201416016,,,
30.69998413324356,,,,,,,32.32720184326172,,,
30.799984134733677,,,,,,,40.537498474121094,,,
30.899984136223793,,,,,,,43.075199127197266,,,
30.99998413771391,,,,,,,46.75749969482422,,,
31.099984139204025,,,,,,,59.54570007324219,,,
31.19998414069414,,,,,,,69.16590118408203,,,
31.299984142184258,,,,,,,76.76249694824219,,,
31.399984143674374,,,,,,,81.37359619140625,,,
31.49998414516449,,,,,,,76.41419982910156,,,
31.599984146654606,,,,,,,68.17070007324219,,,
31.699984148144722,,,,,,,46.64139938354492,,,
31.799984149634838,,,,,,,39.14419937133789,,,
31.899984151124954,,,,,,,33.80339813232422,,,
31.99998415261507,,,,,,,30.983699798583984,,,
32.09998415410519,,,,,,,36.65629959106445,,,
32.1999841555953,,,,,,,45.31439971923828,,,
32.29998415708542,,,,,,,56.47719955444336,,,
32.399984158575535,,,,,,,77.79090118408203,,,
32.49998416006565,,,,,,,85.76899719238281,,,
32.59998416155577,,,,,,,88.8042984008789,,,
32.69998416304588,,,,,,,87.67649841308594,,,
32.799984164536,,,,,,,86.58170318603516,,,
32.899984166026115,,,,,,,86.4490966796875,,,
32.99998416751623,,,,,,,88.73799896240234,,,
33.09998416900635,,,,,,,91.34210205078125,,,
33.199984170496464,,,,,,,93.7968978881836,,,
33.29998417198658,,,,,,,89.0199966430664,,,
33.399984173476696,,,,,,,80.79299926757812,,,
33.49998417496681,,,,,,,70.67520141601562,,,
33.59998417645693,,,,,,,61.25410079956055,,,
33.699984177947044,,,,,,,44.68410110473633,,,
33.79998417943716,,,,,,,40.3385009765625,,,
33.89998418092728,,,,,,,38.082698822021484,,,
33.99998418241739,,,,,,,36.77239990234375,,,
34.09998418390751,,,,,,,35.72740173339844,,,
34.199984185397625,,,,,,,34.15169906616211,,,
34.29998418688774,,,,,,,33.504798889160156,,,
34.39998418837786,,,,,,,32.02859878540039,,,
34.49998418986797,,,,,,,31.18269920349121,,,
34.59998419135809,,,,,,,31.049999237060547,,,
34.699984192848206,,,,,,,33.189701080322266,,,
34.79998419433832,,,,,,,35.39569854736328,,,
34.89998419582844,,,,,,,37.485599517822266,,,
34.999984197318554,,,,,,,37.518798828125,,,
35.09998419880867,,,,,,,39.608699798583984,,,
35.199984200298786,,,,,,,43.78850173950195,,,
35.2999842017889,,,,,,,58.7328987121582,,,
35.39998420327902,,,,,,,67.7228012084961,,,
35.499984204769135,,,,,,,77.95670318603516,,,
35.59998420625925,,,,,,,91.75669860839844,,,
35.69998420774937,,,,,,,92.0552978515625,,,
35.79998420923948,,,,,,,89.65029907226562,,,
35.8999842107296,,,,,,,90.09809875488281,,,
35.999984212219715,,,,,,,94.17839813232422,,,
36.09998421370983,,,,,,,95.73750305175781,,,
36.19998421519995,,,,,,,93.00070190429688,,,
36.29998421669006,,,,,,,90.14790344238281,,,
36.39998421818018,,,,,,,90.16439819335938,,,
36.499984219670296,,,,,,,90.13130187988281,,,
36.59998422116041,,,,,,,90.87770080566406,,,
36.69998422265053,,,,,,,90.3136978149414,,,
36.799984224140644,,,,,,,87.92530059814453,,,
