TDEP,BS,GR,NPHI,DT
62.544956,8.5,65.159256,0.16997819,94.50309
62.52972,8.5,69.76702,0.18725747,93.79179
62.514477,8.5,68.5127,0.2070113,97.12462
62.49924,8.5,58.7395,0.21775302,91.9581
62.483997,8.5,48.6463,0.20475233,93.45092
62.468758,8.5,48.144573,0.19586389,93.464005
62.45352,8.5,55.112946,0.19636804,95.01813
62.43828,8.5,58.881527,0.19963,94.31164
62.423042,8.5,61.11598,0.21158084,96.79874
62.4078,8.5,63.946808,0.21434906,96.15143
62.392555,8.5,66.98016,0.21799935,97.901146
62.37732,8.5,65.4983,0.21006732,94.04762
62.36208,8.5,59.95921,0.2041717,91.67481
62.34684,8.5,61.714542,0.20583251,91.09932
62.3316,8.5,62.216267,0.19896176,88.729546
62.316357,8.5,68.23055,0.1971587,91.50414
62.30112,8.5,71.97121,0.21351264,94.483185
62.285877,8.5,78.137886,0.24968511,97.892136
62.27064,8.5,78.666145,0.27481925,93.76888
62.255398,8.5,75.12967,0.2562994,88.51114
62.240158,8.5,69.42482,0.20658988,76.93978
62.224922,8.5,64.65842,0.17641394,67.249886
62.20968,8.5,65.68626,0.14521176,68.85857
62.194443,8.5,64.36976,0.13616389,69.9752
62.1792,8.5,62.593613,0.102386646,66.66507
62.163956,8.5,58.078075,0.09829328,66.00215
62.14872,8.5,62.466415,0.10213493,66.11974
62.133476,8.5,63.2182,0.1278552,65.9545
62.11824,8.5,74.50704,0.1448628,72.724525
62.103,8.5,81.52839,0.17321333,72.31805
62.087757,8.5,87.57001,0.16533853,70.64663
62.07252,8.5,77.7641,0.13136937,70.424675
62.057278,8.5,71.222885,0.085023925,70.27697
62.04204,8.5,68.0154,0.05100159,68.109474
62.0268,8.5,69.017784,0.04619146,71.79379
62.01156,8.5,68.26519,0.047693126,61.09265
61.99632,8.5,68.70403,0.07270737,59.39656
61.98108,8.5,65.466125,0.098333515,60.269257
61.965843,8.5,63.93683,0.10619299,61.674454
61.9506,8.5,72.27469,0.111299686,65.89454
61.935356,8.5,88.81757,0.16667195,79.429016
61.92012,8.5,109.2698,0.26309448,88.699814
61.904877,8.5,117.827065,0.3349154,97.186615
61.88964,8.5,120.098915,0.32129508,95.545525
61.8744,8.5,126.46201,0.28657654,93.659195
61.859158,8.5,132.6057,0.30134627,95.39937
61.84392,8.5,144.81538,0.32310408,98.49116
61.82868,8.5,144.81538,0.33166966,102.03633
61.813442,8.5,152.7144,0.30492076,102.41058
61.7982,8.5,151.04095,0.31997216,100.580185
61.782955,8.5,150.82153,0.33300874,100.626434
61.76772,8.5,142.48369,0.3170381,103.80877
61.75248,8.5,147.8872,0.32903755,107.15177
61.73724,8.5,148.10498,0.31763938,109.23413
61.722,8.5,135.37878,0.30357534,103.71697
61.706757,8.5,104.221535,0.21651232,88.80598
61.69152,8.5,77.89311,0.13913786,75.62344
61.676277,8.5,62.533905,0.097941436,66.3135
61.66104,8.5,56.42801,0.09631799,64.60948
61.645798,8.5,52.917328,0.1144733,67.38719
61.630558,8.5,56.866837,0.12959276,70.19454
61.615322,8.5,62.095066,0.1430227,73.54114
61.60008,8.5,64.50866,0.14104769,75.54818
61.584843,8.5,73.28535,0.15925983,76.832245
61.5696,8.5,76.79603,0.1963667,79.86318
61.554356,8.5,84.25621,0.24472706,83.97603
61.53912,8.5,80.96496,0.245184,86.64032
61.523876,8.5,83.98687,0.21071413,88.378876
61.50864,8.5,81.35386,0.19171284,89.40915
61.4934,8.5,90.34997,0.19751774,88.52835
61.478157,8.5,101.80959,0.22370404,89.32469
61.46292,8.5,121.99597,0.25568697,91.69415
61.447678,8.5,136.2581,0.30923495,93.25856
61.43244,8.5,147.88722,0.33557284,95.32843
61.4172,8.5,152.05614,0.34715536,97.49158
61.40196,8.5,151.44905,0.3479662,98.61529
61.38672,8.5,149.69371,0.35783878,99.38028
61.37148,8.5,148.81606,0.35507628,98.377785
61.356243,8.5,147.22896,0.32397863,96.8554
61.341,8.5,143.9377,0.30941683,95.60957
61.325756,8.5,138.01343,0.30202106,93.861374
61.31052,8.5,134.50275,0.28905645,93.82661
61.295277,8.5,127.700806,0.29386628,93.72393
61.28004,8.5,129.89497,0.2800839,93.035286
61.2648,8.5,131.65033,0.28967643,93.03277
61.249557,8.5,134.73907,0.2600089,91.47665
61.23432,8.5,128.37598,0.2609456,89.1486
61.219078,8.5,120.03812,0.23574986,87.59906
61.203842,8.5,117.388214,0.23448536,85.7743
61.1886,8.5,114.97463,0.23757422,87.12461
61.173355,8.5,123.09307,0.25101537,89.772415
61.15812,8.5,131.2115,0.28127274,93.02386
61.14288,8.5,138.01344,0.27873784,93.86039
61.127644,8.5,136.03868,0.2767319,93.84983
61.1124,8.5,132.27928,0.26136887,92.80866
61.097157,8.5,123.72201,0.23791389,86.92671
61.08192,8.5,109.24047,0.19595435,81.00212
61.066677,8.5,93.91056,0.15532485,76.53187
61.05144,8.5,97.20182,0.16471939,76.90908
61.036198,8.5,111.46395,0.23646814,79.52894
61.020958,8.5,125.726074,0.2725895,83.21437
61.005722,8.5,128.13966,0.30427822,88.32046
60.99048,8.5,132.52802,0.3021209,91.92114
60.975243,8.5,135.59985,0.33264527,95.54138
60.96,8.5,146.8427,0.33492416,102.299995
60.944756,8.5,153.18883,0.33346426,106.53506
60.92952,8.5,159.76102,0.3344553,109.59993
60.914276,8.5,152.90652,0.3489116,112.51024
60.89904,8.5,150.29048,0.33372208,111.46398
60.8838,8.5,143.93771,0.3083118,107.78545
60.868557,8.5,135.38043,0.2937011,103.93245
60.85332,8.5,125.945496,0.29231793,103.33237
60.838078,8.5,125.28724,0.32580543,102.47816
60.82284,8.5,135.16101,0.3303572,107.34339
60.8076,8.5,135.81926,0.32302856,102.03499
60.79236,8.5,120.89889,0.25168777,93.79074
60.77712,8.5,100.931915,0.18415143,87.105385
60.76188,8.5,80.730286,0.155546,76.285225
60.746643,8.5,72.86741,0.1672406,75.42711
60.7314,8.5,72.64799,0.18200026,76.37006
60.716156,8.5,74.63798,0.20709305,77.335434
60.70092,8.5,79.429016,0.2016941,77.63986
60.685677,8.5,78.28317,0.22102594,78.54116
60.67044,8.5,77.18609,0.20435503,79.75307
60.6552,8.5,78.50259,0.23108849,79.82118
60.639957,8.5,80.73585,0.23108658,79.31039
60.62472,8.5,81.17468,0.22977155,78.291084
60.609478,8.5,75.73637,0.19910432,77.15079
60.594242,8.5,75.74604,0.20611922,76.81886
60.579,8.5,77.06255,0.21398278,76.82038
60.563755,8.5,71.53001,0.23206668,78.47665
60.54852,8.5,71.09116,0.21532,79.08036
60.53328,8.5,71.74942,0.22012116,79.04378
60.518044,8.5,80.52611,0.21127641,78.55479
60.5028,8.5,76.79601,0.22059514,75.90815
60.487556,8.5,73.50475,0.20455126,73.74726
60.47232,8.5,69.555244,0.19989458,72.18865
60.457077,8.5,64.728065,0.1814781,71.95546
60.44184,8.5,67.36108,0.17792505,72.39872
60.426598,8.5,65.38632,0.17590357,73.06479
60.411358,8.5,64.50865,0.18828331,74.28942
60.396122,8.5,60.997974,0.20452341,75.33773
60.38088,8.5,60.997974,0.20964473,76.578926
60.365643,8.5,64.94749,0.20806737,77.73784
60.3504,8.5,67.36108,0.20033827,78.34694
60.335155,8.5,64.28923,0.20845658,79.41281
60.31992,8.5,68.45816,0.22463346,80.3205
60.30468,8.5,73.28534,0.2386608,80.531334
60.28944,8.5,85.79212,0.23309,80.075615
60.2742,8.5,87.32804,0.23792607,78.43056
60.258957,8.5,95.885315,0.25392455,80.42311
60.24372,8.5,107.73385,0.3056984,87.42923
60.228477,8.5,124.40955,0.3428591,92.647804
60.21324,8.5,131.43091,0.36974782,97.80284
60.197998,8.5,132.30858,0.3403306,98.13227
60.18276,8.5,125.287224,0.301695,95.77448
60.16752,8.5,121.77655,0.2532809,93.47082
60.15228,8.5,119.14353,0.2578538,90.63455
60.137043,8.5,123.09304,0.24593513,92.285614
60.1218,8.5,124.48933,0.2684671,91.934044
60.106556,8.5,123.611664,0.2677099,94.14411
60.09132,8.5,114.83497,0.2994075,94.214806
60.076077,8.5,105.75907,0.2991429,95.000015
60.06084,8.5,107.03855,0.33551165,98.7069
60.0456,8.5,112.508026,0.35698834,92.066
60.030357,8.5,115.57987,0.33350134,92.91239
60.01512,8.5,112.76449,0.28960863,94.150375
59.999878,8.5,112.999855,0.24795966,83.932655
59.984642,8.5,112.341606,0.24355416,87.746124
59.9694,8.5,125.506645,0.27829567,93.24089
59.954155,8.5,129.49037,0.2910158,93.449486
59.93892,8.5,140.0224,0.3450766,102.2284
59.92368,8.5,134.53697,0.37082997,104.2933
59.908443,8.5,140.64642,0.38094634,104.50187
59.8932,8.5,136.69691,0.37772736,104.92708
59.877956,8.5,138.01341,0.30130324,103.00957
59.86272,8.5,134.95987,0.29128987,103.348465
59.847477,8.5,132.7657,0.3004404,102.10785
59.83224,8.5,128.81618,0.32156274,100.82035
59.816998,8.5,120.24061,0.32271662,98.44715
59.801758,8.5,116.51052,0.27117917,95.78153
59.786522,8.5,110.14742,0.2827202,92.57564
59.77128,8.5,98.65395,0.24158618,85.90969
59.756042,8.5,84.830666,0.19433446,79.88128
59.7408,8.5,68.8132,0.12427775,72.578125
59.725555,8.5,64.289215,0.12434448,69.38198
59.71032,8.5,60.778538,0.17318411,69.03931
59.69508,8.5,61.17213,0.19199966,69.054214
59.67984,8.5,61.17213,0.18954189,68.50478
59.6646,8.5,63.14688,0.15891993,68.06659
59.649357,8.5,66.92222,0.1661631,67.54575
59.63412,8.5,69.774635,0.17808236,69.83485
59.618877,8.5,73.28532,0.21143961,73.05949
59.60364,8.5,77.559845,0.25329474,80.13804
59.588398,8.5,89.40838,0.2892323,83.93397
59.57316,8.5,94.016136,0.30865568,88.106575
59.557922,8.5,97.640625,0.33258644,92.84749
59.54268,8.5,100.49305,0.3436204,93.25116
59.527443,8.5,104.00373,0.33370712,84.755615
59.5122,8.5,100.931885,0.25933588,82.87136
59.496956,8.5,85.13384,0.21737736,81.57714
59.48172,8.5,82.28141,0.22711237,76.09788
59.466476,8.5,91.47115,0.2998599,80.79157
59.45124,8.5,106.39152,0.3243595,84.57249
59.436,8.5,120.43423,0.33964607,89.12844
59.420757,8.5,118.4686,0.3239665,95.19464
59.40552,8.5,120.88218,0.29971293,93.43717
59.390278,8.5,114.95792,0.27290076,93.72578
59.375042,8.5,116.94933,0.27797946,95.53566
59.3598,8.5,115.413414,0.3058832,93.73813
59.344555,8.5,111.10134,0.30884928,96.828545
59.32932,8.5,100.13047,0.24465805,86.56976
59.31408,8.5,88.94019,0.18719599,76.87291
59.298843,8.5,89.7416,0.15085036,79.70858
59.2836,8.5,98.9325,0.19434078,81.63782
59.268356,8.5,109.55744,0.26078933,91.33153
59.25312,8.5,110.97522,0.32402867,100.44543
59.237877,8.5,112.31634,0.33337766,100.22467
59.22264,8.5,119.02535,0.29660052,100.5964
59.207397,8.5,118.48525,0.28945506,97.503105
59.192158,8.5,116.5105,0.2590846,88.83204
59.17692,8.5,108.39206,0.24502984,88.64471
59.16168,8.5,118.25269,0.23714139,88.30584
59.146442,8.5,128.5653,0.24703291,92.423035
59.1312,8.5,139.09734,0.2783013,100.8613
59.115955,8.5,138.45222,0.3202925,105.18172
59.10072,8.5,133.18622,0.33278203,104.14071
59.08548,8.5,122.5984,0.3569173,100.93352
59.07024,8.5,117.99064,0.32023367,97.546875
59.055,8.5,119.08773,0.3132202,95.19783
59.039757,8.5,119.87945,0.2693497,95.16205
59.02452,8.5,120.09887,0.25266218,97.62457
59.009277,8.5,122.951294,0.27842328,99.07587
58.99404,8.5,124.40954,0.28375277,98.17302
58.978798,8.5,121.415375,0.2551184,89.779785
58.96356,8.5,111.98044,0.20282584,89.10546
58.948322,8.5,111.761024,0.21865483,89.32296
58.93308,8.5,111.244514,0.25398555,83.12196
58.917843,8.5,110.813416,0.25997797,86.23362
58.9026,8.5,112.12992,0.2346995,84.84349
58.887356,8.5,115.6406,0.25382373,84.4749
58.87212,8.5,121.99597,0.29009408,93.63587
58.856876,8.5,125.46136,0.34608626,100.43165
58.84164,8.5,127.436104,0.33663937,100.89837
58.8264,8.5,133.91255,0.3206262,99.324
58.811157,8.5,132.64134,0.2723302,97.75705
58.79592,8.5,127.632484,0.2811391,97.97481
58.780678,8.5,117.64536,0.2812306,100.297356
58.76544,8.5,106.6745,0.28495845,100.341515
58.7502,8.5,111.90277,0.25847763,99.48201
58.73496,8.5,111.10278,0.2712481,97.69825
58.71972,8.5,120.53772,0.29029146,95.13532
58.70448,8.5,113.07754,0.30745447,94.4916
58.689243,8.5,113.0376,0.29261312,94.94431
58.674,8.5,117.86478,0.31313223,97.77895
58.658756,8.5,125.983215,0.34019423,99.74251
58.64352,8.5,130.99207,0.3723362,104.833176
58.628277,8.5,124.95821,0.3688468,106.163315
58.61304,8.5,117.93686,0.33203942,102.82191
58.597797,8.5,110.03784,0.28969616,98.851776
58.582558,8.5,107.07559,0.24552506,96.54308
58.56732,8.5,105.24,0.23100597,90.15836
58.55208,8.5,107.43417,0.23568167,90.69264
58.536842,8.5,109.40893,0.2398646,95.97315
58.5216,8.5,116.138275,0.26821703,98.281456
58.506355,8.5,117.877655,0.30120346,106.17026
58.49112,8.5,122.48542,0.32276654,103.32806
58.47588,8.5,119.785835,0.30456373,96.24649
58.46064,8.5,116.94937,0.2611115,92.428185
58.4454,8.5,112.53524,0.26110786,88.51361
58.430157,8.5,113.632324,0.2831846,91.94358
58.41492,8.5,121.31193,0.31286108,96.572
58.399677,8.5,116.5868,0.28310743,91.82637
58.38444,8.5,113.29554,0.23633346,88.270935
58.369198,8.5,99.69167,0.22084373,85.60549
58.35396,8.5,101.15133,0.24158888,84.80692
58.338722,8.5,107.09249,0.2929859,91.25247
58.32348,8.5,119.81869,0.31535286,96.24845
58.308243,8.5,126.840034,0.33556488,98.92497
58.293,8.5,126.38431,0.34456682,98.72859
58.277756,8.5,122.127235,0.34999532,98.42897
58.26252,8.5,113.35055,0.36467767,97.92368
58.247276,8.5,109.5416,0.34611887,96.74144
58.23204,8.5,111.38509,0.34366605,98.630005
58.2168,8.5,120.16178,0.32137224,97.88245
58.201557,8.5,119.36953,0.3199574,98.973236
58.18632,8.5,113.884094,0.30958864,100.92168
58.171078,8.5,113.22584,0.31499636,100.67484
58.15584,8.5,114.0181,0.33567998,103.74195
58.1406,8.5,121.03945,0.37991652,103.842995
58.12536,8.5,115.11518,0.3911514,103.17914
58.11012,8.5,109.84705,0.37453318,101.46549
58.09488,8.5,110.28589,0.34516633,99.47829
58.079643,8.5,110.06647,0.33144793,100.23861
58.0644,8.5,113.038765,0.3443641,99.58687
58.049156,8.5,114.574684,0.34229246,99.832726
58.03392,8.5,120.27953,0.33548686,100.21367
58.018677,8.5,125.72605,0.30819723,99.438805
58.00344,8.5,121.666954,0.32349718,99.348976
57.9882,8.5,122.10578,0.33659297,99.95748
57.972958,8.5,128.24947,0.34085423,100.31855
57.95772,8.5,128.13965,0.32505915,99.61869
57.94248,8.5,121.06948,0.31138948,98.282715
57.927242,8.5,104.96857,0.34338352,96.86052
57.912,8.5,101.23847,0.3404063,96.56887
57.896755,8.5,107.21155,0.35549256,95.39709
57.88152,8.5,112.99985,0.31646007,91.14718
57.86628,8.5,112.82596,0.27898112,88.1182
57.85104,8.5,103.39102,0.25988132,86.63165
57.8358,8.5,98.56384,0.29760996,88.01576
57.820557,8.5,102.034386,0.32927507,91.3497
57.80532,8.5,112.56641,0.31137505,92.001915
57.790077,8.5,111.2499,0.24996209,87.272545
57.77484,8.5,105.10082,0.23538873,83.43127
57.759598,8.5,97.52893,0.27710116,84.54185
57.744358,8.5,105.64737,0.32996643,88.92926
57.729122,8.5,108.71921,0.3535539,94.91013
57.71388,8.5,116.51052,0.35688594,98.566574
57.698643,8.5,120.3204,0.36559328,98.90112
57.6834,8.5,126.46408,0.3582292,98.68915
57.668156,8.5,120.978645,0.35031968,98.93068
57.65292,8.5,118.176544,0.34046724,98.98125
57.637676,8.5,116.4212,0.36645886,99.16885
57.62244,8.5,113.11188,0.35462555,100.41806
57.6072,8.5,116.93128,0.35175407,100.61261
57.591957,8.5,114.07886,0.35068873,100.7158
57.57672,8.5,118.55419,0.34982863,100.43193
57.561478,8.5,111.094,0.3791278,99.30603
57.54624,8.5,105.60858,0.34418857,99.20958
57.531,8.5,105.39793,0.33385485,98.54473
57.51576,8.5,106.49502,0.2925112,97.69966
57.50052,8.5,107.811516,0.29281548,96.57634
57.48528,8.5,104.003746,0.2783104,95.77149
57.470043,8.5,101.32192,0.27727792,95.19634
57.4548,8.5,100.88309,0.2838156,95.449844
57.439556,8.5,103.07726,0.2859611,95.711365
57.42432,8.5,107.51441,0.30296093,94.51968
57.409077,8.5,111.025085,0.3039721,94.62522
57.39384,8.5,113.43868,0.31415564,94.12063
57.3786,8.5,113.21926,0.2886765,93.91226
57.363358,8.5,113.8529,0.29347703,94.2832
57.34812,8.5,113.41406,0.31861508,94.47524
57.33288,8.5,113.96273,0.34767115,94.10592
57.317642,8.5,115.30384,0.33645013,95.094604
57.3024,8.5,117.278595,0.36485252,95.241234
57.287155,8.5,116.07168,0.34431645,91.428566
57.27192,8.5,105.488014,0.3237598,86.10857
57.25668,8.5,97.80841,0.23561014,81.144356
57.241444,8.5,96.491905,0.23012613,79.78594
57.2262,8.5,102.02896,0.23665135,82.87928
57.210957,8.5,109.26974,0.27678803,87.46004
57.19572,8.5,111.02508,0.29685614,92.41838
57.180477,8.5,113.97877,0.35197297,92.80557
57.16524,8.5,109.59042,0.34323108,91.37808
57.149998,8.5,107.83508,0.3160621,88.57412
57.134758,8.5,104.661964,0.25045553,87.66032
57.119522,8.5,112.170494,0.2506992,88.1834
57.10428,8.5,110.19574,0.252366,88.50944
57.089043,8.5,115.461754,0.2627795,88.31244
57.0738,8.5,114.53574,0.2591764,88.27982
57.058556,8.5,111.244484,0.25708154,83.45901
57.04332,8.5,104.64087,0.24493493,80.78054
57.028076,8.5,96.52243,0.23281766,80.60555
57.01284,8.5,100.54891,0.22162016,80.7621
56.9976,8.5,104.08068,0.24790764,86.009155
56.982357,8.5,108.68844,0.26680186,87.15798
56.96712,8.5,105.978455,0.2628172,85.77067
56.951878,8.5,104.23649,0.23814309,86.7704
56.93664,8.5,95.89863,0.25919297,88.393585
56.9214,8.5,100.94523,0.3015059,92.04588
56.90616,8.5,102.90662,0.32753527,96.578255
56.89092,8.5,105.53962,0.2985527,97.25658
56.87568,8.5,98.73769,0.25539765,95.70205
56.860443,8.5,88.47103,0.24922402,89.96014
56.8452,8.5,82.32735,0.23805265,87.800285
56.829956,8.5,84.08268,0.28010616,88.57828
56.81472,8.5,87.76682,0.28448826,88.33791
56.799477,8.5,96.27529,0.3261022,93.05209
56.78424,8.5,105.2714,0.3130753,94.467354
56.769,8.5,109.87917,0.28786382,90.932396
56.753757,8.5,110.586235,0.24451625,87.45905
56.73852,8.5,105.539635,0.22537772,86.91276
56.723278,8.5,110.028076,0.25426582,87.283516
56.708042,8.5,108.49216,0.287933,89.10188
56.6928,8.5,109.808655,0.28042963,87.612625
56.677555,8.5,99.83478,0.24132055,81.1924
56.66232,8.5,94.893776,0.21645467,82.077644
56.64708,8.5,88.75009,0.23280567,81.87238
56.631844,8.5,91.383095,0.2623368,86.44249
56.6166,8.5,102.687195,0.2760108,91.94508
56.601357,8.5,106.85612,0.27934352,88.17651
56.58612,8.5,106.46069,0.2569806,83.75005
56.570877,8.5,100.31701,0.22304615,79.630554
56.55564,8.5,95.70925,0.20816086,79.14939
56.540398,8.5,98.07943,0.24216655,84.31701
56.525158,8.5,96.54351,0.26783437,86.187515
56.509922,8.5,93.69108,0.26974156,89.84566
56.49468,8.5,94.04529,0.25292885,90.19898
56.479443,8.5,98.65305,0.2713948,89.99269
56.4642,8.5,106.11324,0.30934855,93.98029
56.448956,8.5,109.708534,0.3073875,95.67613
56.43372,8.5,104.23578,0.29908848,94.467415
56.41848,8.5,108.4047,0.28527412,91.39323
56.40324,8.5,107.30762,0.28411898,91.456345
56.388,8.5,115.19397,0.2696929,88.436
56.372757,8.5,101.634865,0.2283717,84.04078
56.35752,8.5,104.267876,0.21293586,84.81621
56.342278,8.5,99.66012,0.2507237,84.88267
56.32704,8.5,105.10077,0.26058534,84.04411
56.3118,8.5,101.760704,0.26519153,87.70988
56.29656,8.5,99.78595,0.26519018,87.916695
56.28132,8.5,97.591774,0.29659125,87.404495
56.26608,8.5,93.03283,0.3206557,91.21802
56.250843,8.5,94.56875,0.3024233,92.38148
56.2356,8.5,92.10352,0.30000117,92.84815
56.220356,8.5,96.71128,0.33191895,93.65924
56.20512,8.5,97.150116,0.3329671,93.596054
56.189877,8.5,101.59009,0.31166106,93.684326
56.17464,8.5,103.34543,0.2800228,93.14633
56.1594,8.5,97.02593,0.26065156,92.55287
56.144157,8.5,97.02593,0.28223282,92.30012
56.12892,8.5,90.662834,0.281663,90.904274
56.113678,8.5,91.71632,0.27202475,83.66911
56.098442,8.5,87.527214,0.22541225,80.079895
56.0832,8.5,83.577705,0.24018185,81.096275
56.067955,8.5,84.01654,0.31694686,84.22809
56.05272,8.5,91.93575,0.36335677,91.35567
56.03748,8.5,99.94248,0.35189888,96.784546
56.022243,8.5,103.67258,0.32931042,96.27338
56.007,8.5,99.28423,0.32384166,96.35464
55.991756,8.5,95.00759,0.3590799,97.45248
55.97652,8.5,93.69108,0.36464632,98.395935
55.961277,8.5,98.73768,0.40109715,98.72458
55.94604,8.5,104.982635,0.40058607,98.87535
55.930798,8.5,111.565155,0.37605864,97.562996
55.915558,8.5,110.46807,0.3281117,93.94448
55.900322,8.5,109.70855,0.26666468,92.34385
55.88508,8.5,104.0037,0.25559294,91.12468
55.869843,8.5,111.68331,0.24820691,87.216965
55.8546,8.5,109.22021,0.25486428,88.35113
55.839355,8.5,120.629906,0.26676616,92.626686
55.82412,8.5,113.169716,0.31690204,94.03027
55.80888,8.5,123.65961,0.32318795,93.958206
55.79364,8.5,119.05184,0.28188682,93.259445
55.7784,8.5,119.05184,0.24347508,88.27113
55.763157,8.5,115.413414,0.24861243,86.76231
55.74792,8.5,113.21924,0.25658384,88.73584
55.732677,8.5,113.2962,0.27141586,87.83325
55.71744,8.5,112.41854,0.2849632,87.89365
55.702198,8.5,111.979706,0.29722184,88.17324
55.68696,8.5,112.99982,0.28938952,88.32288
55.671722,8.5,107.29496,0.2970349,88.05537
55.65648,8.5,107.07554,0.2776978,86.94063
55.641243,8.5,108.39205,0.2453175,84.41864
55.626,8.5,109.37743,0.22621822,82.85332
55.610756,8.5,105.86676,0.26681277,86.56541
55.59552,8.5,109.15802,0.299752,91.78787
55.580276,8.5,106.19788,0.33427837,95.81077
55.56504,8.5,106.237976,0.35153893,96.89894
55.5498,8.5,108.43215,0.3420923,96.36684
55.534557,8.5,116.55059,0.31444073,93.61933
55.51932,8.5,124.628944,0.27908555,92.5969
55.504078,8.5,131.60782,0.28394604,94.9387
55.488842,8.5,139.50685,0.29003623,96.04039
55.4736,8.5,144.33403,0.29706952,96.458885
55.458355,8.5,142.62115,0.30678692,95.53079
55.44312,8.5,137.29582,0.28732982,91.64304
55.42788,8.5,133.78516,0.2763452,90.08392
55.412643,8.5,130.05507,0.26852822,88.144356
55.3974,8.5,131.8697,0.25820106,88.471924
55.382156,8.5,133.40562,0.24678077,88.57577
55.36692,8.5,127.05802,0.22175199,85.90301
55.351677,8.5,122.8891,0.20488335,86.52565
55.33644,8.5,113.67358,0.19367789,86.56539
55.321198,8.5,106.63674,0.19166952,85.95378
55.305958,8.5,104.26938,0.20863606,89.3069
55.29072,8.5,107.78005,0.21051168,91.21949
55.27548,8.5,113.48489,0.19974035,93.167145
55.260242,8.5,114.31634,0.18212643,95.69142
55.245,8.5,106.63673,0.15791602,90.40561
55.229755,8.5,103.41674,0.13183455,79.97711
55.21452,8.5,92.00704,0.10960894,71.47744
55.19928,8.5,91.48654,0.1006778,63.04367
55.18404,8.5,88.124016,0.11569028,64.27845
55.1688,8.5,101.289055,0.17755476,76.017815
55.153557,8.5,121.337685,0.25906444,84.27113
55.13832,8.5,132.9668,0.32488674,93.01567
55.123077,8.5,136.03864,0.31218302,96.76472
55.10784,8.5,131.74452,0.2778084,93.4867
55.092598,8.5,131.15674,0.2645775,92.71966
55.07736,8.5,128.71619,0.24344549,88.54049
55.062122,8.5,122.03944,0.24211887,86.048546
55.04688,8.5,120.213646,0.23452963,83.84265
55.031643,8.5,116.510506,0.25395727,79.497536
55.0164,8.5,109.050316,0.25358003,81.77526
55.001156,8.5,104.22312,0.2382353,83.66118
54.98592,8.5,109.269714,0.25797954,83.773476
54.970676,8.5,112.16766,0.2607806,86.11653
54.95544,8.5,114.58126,0.27227888,86.95791
54.9402,8.5,110.63175,0.26008216,88.26761
54.924957,8.5,111.38434,0.27676067,92.91343
54.90972,8.5,100.413475,0.30965754,100.001175
54.894478,8.5,98.87754,0.38749418,105.528114
54.879242,8.5,97.08478,0.42012233,109.287895
54.864,8.5,107.17798,0.4036234,108.40941
54.84876,8.5,100.156624,0.31600308,100.44116
54.83352,8.5,101.80953,0.27458492,98.36032
54.81828,8.5,96.52474,0.32019034,97.20923
54.803043,8.5,100.25483,0.40587866,98.217575
54.7878,8.5,104.204346,0.42045522,102.29511
54.772556,8.5,113.65806,0.39619228,102.788
54.75732,8.5,115.32761,0.33405536,100.24704
54.742077,8.5,110.50043,0.33080867,96.659096
54.72684,8.5,101.284904,0.32602918,92.06515
54.711597,8.5,104.66196,0.32413018,86.20934
54.696358,8.5,106.682945,0.2902442,81.60279
54.68112,8.5,112.82663,0.23970218,80.38878
54.66588,8.5,116.99555,0.21338372,83.10873
54.650642,8.5,118.50073,0.23171324,84.84952
54.6354,8.5,115.428894,0.24006711,83.634834
54.620155,8.5,100.86624,0.21574509,79.79591
54.60492,8.5,85.93038,0.22570364,82.68577
54.58968,8.5,75.61777,0.26932782,83.262054
54.57444,8.5,66.04452,0.31095645,81.34159
54.5592,8.5,57.148388,0.2739094,84.69147
54.543957,8.5,51.882374,0.24547766,78.00767
54.52872,8.5,51.004704,0.24256937,80.81788
54.513477,8.5,59.784912,0.26601562,85.67081
54.49824,8.5,56.274235,0.25202894,81.978584
54.482998,8.5,54.738316,0.2143261,77.64455
54.46776,8.5,46.516388,0.17579262,73.5601
54.452522,8.5,46.224064,0.1437734,68.67243
54.43728,8.5,51.27066,0.13617817,71.92421
54.422043,8.5,60.04735,0.16539602,72.61996
54.4068,8.5,73.861176,0.18616766,76.70192
54.391556,8.5,95.58349,0.2321298,83.450066
54.37632,8.5,119.06113,0.26210353,86.567535
54.361076,8.5,132.08911,0.27929503,89.55821
54.34584,8.5,134.84871,0.2697255,91.41181
54.3306,8.5,129.80212,0.27277988,91.114006
54.315357,8.5,139.60268,0.26572803,92.89031
54.30012,8.5,146.93628,0.27965942,94.51401
54.284878,8.5,154.83531,0.25955963,95.12362
54.26964,8.5,150.30077,0.27305317,93.815544
54.2544,8.5,128.46535,0.2823694,90.05955
54.23916,8.5,100.160515,0.31149486,87.71197
54.22392,8.5,80.33185,0.32133752,92.70086
54.20868,8.5,74.081856,0.33785287,102.82584
54.193443,8.5,77.373116,0.41006607,112.99492
54.1782,8.5,72.40763,0.45659074,111.064125
54.162956,8.5,67.36878,0.4131114,102.023506
54.14772,8.5,63.199856,0.28386045,86.2868
54.132477,8.5,64.07752,0.2147666,83.97945
54.11724,8.5,74.82123,0.25329676,87.09831
54.102,8.5,95.44645,0.31616205,91.807686
54.086758,8.5,120.33367,0.35056388,96.448204
54.07152,8.5,143.15306,0.35900185,97.53761
54.05628,8.5,147.9049,0.33475432,97.99356
54.041042,8.5,152.85844,0.322803,97.99266
54.0258,8.5,149.64978,0.29832894,97.124954
