FRAMENO,TDEP,TIME,HCAL
15642,107830.0,142.25,10.612262
15643,107820.0,142.25,10.591047
15644,107810.0,140.75,10.591047
15645,107800.0,140.75,10.569833
15646,107790.0,140.75,10.548617
15647,107780.0,140.75,10.53801
15648,107770.0,140.75,10.527403
15649,107760.0,140.5,10.527403
15650,107750.0,141.75,10.495581
15651,107740.0,141.75,10.484973
15652,107730.0,141.75,10.4637575
15653,107720.0,141.75,10.4637575
15654,107710.0,141.75,10.442543
15655,107700.0,142.0,10.442543
15656,107690.0,139.0,10.431935
15657,107680.0,139.0,10.421329
15658,107670.0,139.0,10.421329
15659,107660.0,139.0,10.410721
15660,107650.0,139.0,10.378899
15661,107640.0,139.0,10.400113
15662,107630.0,143.125,10.378899
15663,107620.0,143.125,10.347075
15664,107610.0,143.125,10.336468
15665,107600.0,143.125,10.315253
15666,107590.0,143.125,10.272823
15667,107580.0,142.875,10.251609
15668,107570.0,141.125,10.230393
15669,107560.0,141.125,10.219786
15670,107550.0,141.125,10.209179
15671,107540.0,141.125,10.1879635
15672,107530.0,141.125,10.1879635
15673,107520.0,141.375,10.166749
15674,107510.0,140.75,10.124319
15675,107500.0,140.75,10.081889
15676,107490.0,140.75,10.060675
15677,107480.0,140.75,10.060675
15678,107470.0,140.75,10.028852
15679,107460.0,140.75,10.018245
15680,107450.0,138.625,9.99703
15681,107440.0,138.625,9.99703
15682,107430.0,138.625,9.975815
15683,107420.0,138.625,9.975815
15684,107410.0,138.625,9.975815
15685,107400.0,138.375,9.975815
15686,107390.0,139.0,9.975815
15687,107380.0,139.0,9.975815
15688,107370.0,139.0,9.975815
15689,107360.0,139.0,9.975815
15690,107350.0,139.0,9.9546
15691,107340.0,139.0,9.933385
15692,107330.0,141.625,9.933385
15693,107320.0,141.625,9.933385
15694,107310.0,141.625,9.933385
15695,107300.0,141.625,9.901563
15696,107290.0,141.625,9.890956
15697,107280.0,141.875,9.890956
15698,107270.0,138.875,9.890956
15699,107260.0,138.875,9.890956
15700,107250.0,138.875,9.91217
15701,107240.0,138.875,9.901563
15702,107230.0,138.875,9.91217
15703,107220.0,139.125,9.91217
15704,107210.0,139.0,9.890956
15705,107200.0,139.0,9.890956
15706,107190.0,139.0,9.890956
15707,107180.0,139.0,9.901563
15708,107170.0,139.0,9.91217
15709,107160.0,139.0,9.91217
15710,107150.0,140.25,9.922778
15711,107140.0,140.25,9.933385
15712,107130.0,140.25,9.91217
15713,107120.0,140.25,9.91217
15714,107110.0,140.25,9.933385
15715,107100.0,140.25,9.9546
15716,107090.0,137.625,9.933385
15717,107080.0,137.625,9.9546
15718,107070.0,137.625,9.9546
15719,107060.0,137.625,9.975815
15720,107050.0,137.625,9.9546
15721,107040.0,137.875,9.975815
15722,107030.0,139.125,10.018245
15723,107020.0,139.125,10.007637
15724,107010.0,139.125,10.039459
15725,107000.0,139.125,10.039459
15726,106990.0,139.125,10.060675
15727,106980.0,138.875,10.071282
15728,106970.0,140.5,10.081889
15729,106960.0,140.5,10.113711
15730,106950.0,140.5,10.124319
15731,106940.0,140.5,10.145534
15732,106930.0,140.5,10.166749
15733,106920.0,140.5,10.145534
15734,106910.0,142.5,10.145534
15735,106900.0,142.5,10.124319
15736,106890.0,142.5,10.124319
15737,106880.0,142.5,10.103105
15738,106870.0,142.5,10.124319
15739,106860.0,142.5,10.145534
15740,106850.0,139.625,10.145534
15741,106840.0,139.625,10.166749
15742,106830.0,139.625,10.219786
15743,106820.0,139.625,10.272823
15744,106810.0,139.625,10.294038
15745,106800.0,139.875,10.347075
15746,106790.0,137.75,10.378899
15747,106780.0,137.75,10.400113
15748,106770.0,137.75,10.421329
15749,106760.0,137.75,10.442543
15750,106750.0,137.75,10.442543
15751,106740.0,137.75,10.453151
15752,106730.0,143.0,10.484973
15753,106720.0,143.0,10.506187
15754,106710.0,143.0,10.506187
15755,106700.0,143.0,10.548617
15756,106690.0,143.0,10.548617
15757,106680.0,143.0,10.548617
15758,106670.0,140.25,10.58044
15759,106660.0,140.25,10.591047
15760,106650.0,140.25,10.591047
15761,106640.0,140.25,10.612262
15762,106630.0,140.25,10.612262
15763,106620.0,140.0,10.612262
15764,106610.0,139.875,10.633477
15765,106600.0,139.875,10.633477
15766,106590.0,139.875,10.633477
15767,106580.0,139.875,10.633477
15768,106570.0,139.875,10.654692
15769,106560.0,139.875,10.633477
15770,106550.0,138.625,10.633477
15771,106540.0,138.625,10.633477
15772,106530.0,138.625,10.633477
15773,106520.0,138.625,10.654692
15774,106510.0,138.625,10.633477
15775,106500.0,138.375,10.654692
15776,106490.0,142.0,10.654692
15777,106480.0,142.0,10.675907
15778,106470.0,142.0,10.675907
15779,106460.0,142.0,10.675907
15780,106450.0,142.0,10.675907
15781,106440.0,142.0,10.675907
15782,106430.0,141.875,10.675907
15783,106420.0,141.875,10.675907
15784,106410.0,141.875,10.697122
15785,106400.0,141.875,10.675907
15786,106390.0,141.875,10.697122
15787,106380.0,141.625,10.739552
15788,106370.0,140.0,10.728944
15789,106360.0,140.0,10.718336
15790,106350.0,140.0,10.718336
15791,106340.0,140.0,10.718336
15792,106330.0,140.0,10.718336
15793,106320.0,140.0,10.718336
15794,106310.0,139.0,10.739552
15795,106300.0,139.0,10.718336
15796,106290.0,139.0,10.718336
15797,106280.0,139.0,10.718336
15798,106270.0,139.0,10.718336
15799,106260.0,139.0,10.718336
15800,106250.0,138.5,10.697122
15801,106240.0,138.5,10.718336
15802,106230.0,138.5,10.697122
15803,106220.0,138.5,10.697122
15804,106210.0,138.5,10.686514
15805,106200.0,138.5,10.675907
15806,106190.0,140.75,10.675907
15807,106180.0,140.75,10.654692
15808,106170.0,140.75,10.675907
15809,106160.0,140.75,10.654692
15810,106150.0,140.75,10.654692
15811,106140.0,141.0,10.654692
15812,106130.0,139.25,10.644084
15813,106120.0,139.25,10.612262
15814,106110.0,139.25,10.633477
15815,106100.0,139.25,10.601655
15816,106090.0,139.25,10.591047
15817,106080.0,139.0,10.4637575
15818,106070.0,135.125,10.421329
15819,106060.0,135.125,10.400113
15820,106050.0,135.125,10.421329
15821,106040.0,135.125,10.410721
15822,106030.0,135.125,10.421329
15823,106020.0,134.875,10.400113
15824,106010.0,142.125,10.410721
15825,106000.0,142.125,10.421329
15826,105990.0,142.125,10.421329
15827,105980.0,142.125,10.442543
15828,105970.0,142.125,10.484973
15829,105960.0,142.375,10.569833
15830,105950.0,137.125,10.591047
15831,105940.0,137.125,10.601655
15832,105930.0,137.125,10.633477
15833,105920.0,137.125,10.654692
15834,105910.0,137.125,10.665299
15835,105900.0,137.375,10.697122
15836,105890.0,139.75,10.697122
15837,105880.0,139.75,10.686514
15838,105870.0,139.75,10.697122
15839,105860.0,139.75,10.718336
15840,105850.0,139.75,10.771374
15841,105840.0,139.75,10.760766
15842,105830.0,138.875,10.803196
15843,105820.0,138.875,10.792588
15844,105810.0,138.875,10.803196
15845,105800.0,138.875,10.803196
15846,105790.0,138.875,10.82441
15847,105780.0,139.125,10.845626
15848,105770.0,141.625,10.845626
15849,105760.0,141.625,10.86684
15850,105750.0,141.625,10.888056
15851,105740.0,141.625,10.86684
15852,105730.0,141.625,10.888056
15853,105720.0,141.875,10.888056
15854,105710.0,140.75,10.909271
15855,105700.0,140.75,10.909271
15856,105690.0,140.75,10.919879
15857,105680.0,140.75,10.930486
15858,105670.0,140.75,10.930486
15859,105660.0,140.75,10.951701
15860,105650.0,138.0,10.972916
15861,105640.0,138.0,10.972916
15862,105630.0,138.0,10.972916
15863,105620.0,138.0,10.994131
15864,105610.0,138.0,10.972916
15865,105600.0,138.0,10.983523
15866,105590.0,142.125,10.972916
15867,105580.0,142.125,10.972916
15868,105570.0,142.125,10.983523
15869,105560.0,142.125,10.972916
15870,105550.0,142.125,10.994131
15871,105540.0,142.375,10.994131
15872,105530.0,141.5,11.015346
15873,105520.0,141.5,11.015346
15874,105510.0,141.5,11.025953
15875,105500.0,141.5,10.994131
15876,105490.0,141.5,11.015346
15877,105480.0,141.5,10.994131
15878,105470.0,138.375,11.004738
15879,105460.0,138.375,10.994131
15880,105450.0,138.375,11.004738
15881,105440.0,138.375,10.994131
15882,105430.0,138.375,10.994131
15883,105420.0,138.625,10.983523
15884,105410.0,141.625,11.015346
15885,105400.0,141.625,11.015346
15886,105390.0,141.625,11.03656
15887,105380.0,141.625,11.025953
15888,105370.0,141.625,11.015346
15889,105360.0,141.375,11.03656
15890,105350.0,140.375,11.03656
15891,105340.0,140.375,11.015346
15892,105330.0,140.375,11.03656
15893,105320.0,140.375,11.03656
15894,105310.0,140.375,11.0577755
15895,105300.0,140.625,11.0577755
15896,105290.0,139.625,11.07899
15897,105280.0,139.625,11.07899
15898,105270.0,139.625,11.07899
15899,105260.0,139.625,11.07899
15900,105250.0,139.625,11.07899
15901,105240.0,139.875,11.110812
15902,105230.0,138.625,11.12142
15903,105220.0,138.625,11.12142
15904,105210.0,138.625,11.142634
15905,105200.0,138.625,11.142634
15906,105190.0,138.625,11.142634
15907,105180.0,138.875,11.142634
15908,105170.0,143.0,11.142634
15909,105160.0,143.0,11.153242
15910,105150.0,143.0,11.142634
15911,105140.0,143.0,11.142634
15912,105130.0,143.0,11.16385
15913,105120.0,143.0,11.142634
15914,105110.0,140.25,11.142634
15915,105100.0,140.25,11.12142
15916,105090.0,140.25,11.142634
15917,105080.0,140.25,11.142634
15918,105070.0,140.25,11.142634
15919,105060.0,140.5,11.110812
15920,105050.0,139.625,11.12142
15921,105040.0,139.625,11.12142
15922,105030.0,139.625,11.142634
15923,105020.0,139.625,11.12142
15924,105010.0,139.625,11.12142
15925,105000.0,139.625,11.12142
15926,104990.0,139.25,11.100205
15927,104980.0,139.25,11.100205
15928,104970.0,139.25,11.089598
15929,104960.0,139.25,11.100205
15930,104950.0,139.25,11.089598
15931,104940.0,139.25,11.0577755
15932,104930.0,138.875,11.047168
15933,104920.0,138.875,10.994131
15934,104910.0,138.875,10.994131
15935,104900.0,138.875,11.015346
15936,104890.0,138.875,11.047168
15937,104880.0,138.625,11.100205
15938,104870.0,137.875,11.132028
15939,104860.0,137.875,11.100205
15940,104850.0,137.875,11.07899
15941,104840.0,137.875,11.07899
15942,104830.0,137.875,11.100205
15943,104820.0,137.625,11.100205
15944,104810.0,140.375,11.100205
15945,104800.0,140.375,11.132028
15946,104790.0,140.375,11.142634
15947,104780.0,140.375,11.142634
15948,104770.0,140.375,11.142634
15949,104760.0,140.125,11.142634
15950,104750.0,135.625,11.142634
15951,104740.0,135.625,11.16385
15952,104730.0,135.625,11.142634
15953,104720.0,135.625,11.174458
15954,104710.0,135.625,11.185064
15955,104700.0,135.375,11.20628
15956,104690.0,141.0,11.185064
15957,104680.0,141.0,11.16385
15958,104670.0,141.0,11.185064
15959,104660.0,141.0,11.16385
15960,104650.0,141.0,11.185064
15961,104640.0,141.0,11.174458
15962,104630.0,141.125,11.185064
15963,104620.0,141.125,11.185064
15964,104610.0,141.125,11.195672
15965,104600.0,141.125,11.227494
15966,104590.0,141.125,11.20628
15967,104580.0,140.875,11.2168865
15968,104570.0,140.625,11.195672
15969,104560.0,140.625,11.185064
15970,104550.0,140.625,11.2168865
15971,104540.0,140.625,11.20628
15972,104530.0,140.625,11.20628
15973,104520.0,140.375,11.20628
15974,104510.0,137.125,11.20628
15975,104500.0,137.125,11.195672
15976,104490.0,137.125,11.174458
15977,104480.0,137.125,11.185064
15978,104470.0,137.125,11.185064
15979,104460.0,136.875,11.174458
15980,104450.0,142.625,11.195672
15981,104440.0,142.625,11.185064
15982,104430.0,142.625,11.174458
15983,104420.0,142.625,11.20628
15984,104410.0,142.625,11.20628
15985,104400.0,142.875,11.20628
15986,104390.0,140.25,11.195672
15987,104380.0,140.25,11.195672
15988,104370.0,140.25,11.2168865
15989,104360.0,140.25,11.20628
15990,104350.0,140.25,11.2168865
15991,104340.0,140.25,11.227494
15992,104330.0,140.0,11.269924
15993,104320.0,140.0,11.269924
15994,104310.0,140.0,11.291139
15995,104300.0,140.0,11.291139
15996,104290.0,140.0,11.291139
15997,104280.0,140.0,11.280532
15998,104270.0,140.625,11.291139
15999,104260.0,140.625,11.269924
16000,104250.0,140.625,11.280532
16001,104240.0,140.625,11.291139
16002,104230.0,140.625,11.291139
16003,104220.0,140.375,11.301746
16004,104210.0,142.75,11.344176
16005,104200.0,142.75,11.333569
16006,104190.0,142.75,11.312354
16007,104180.0,142.75,11.301746
16008,104170.0,142.75,11.322961
16009,104160.0,142.75,11.429036
16010,104150.0,138.125,11.503288
16011,104140.0,138.125,11.556326
16012,104130.0,138.125,11.630578
16013,104120.0,138.125,11.694222
16014,104110.0,138.125,11.726045
16015,104100.0,138.375,11.757867
16016,104090.0,139.25,11.800297
16017,104080.0,139.25,11.927586
16018,104070.0,139.25,12.118521
16019,104060.0,139.25,12.394314
16020,104050.0,139.25,12.514532
16021,104040.0,139.25,12.500389
16022,104030.0,144.125,12.500389
16023,104020.0,144.125,12.500389
16024,104010.0,144.125,12.500389
16025,104000.0,144.125,12.489781
16026,103990.0,144.125,12.479175
16027,103980.0,143.875,12.457959
16028,103970.0,145.625,12.447352
16029,103960.0,145.625,12.426136
16030,103950.0,145.625,12.415529
16031,103940.0,145.625,12.408458
16032,103930.0,145.625,12.373099
16033,103920.0,145.375,12.373099
16034,103910.0,140.875,12.383707
16035,103900.0,140.875,12.373099
16036,103890.0,140.875,12.351884
16037,103880.0,140.875,12.320062
16038,103870.0,140.875,12.309455
16039,103860.0,141.125,12.2882395
16040,103850.0,141.625,12.2882395
16041,103840.0,141.625,12.256417
16042,103830.0,141.625,12.235203
16043,103820.0,141.625,12.224595
16044,103810.0,141.625,12.213987
16045,103800.0,141.875,12.213987
16046,103790.0,140.875,12.203381
16047,103780.0,140.875,12.203381
16048,103770.0,140.875,12.203381
16049,103760.0,140.875,12.203381
16050,103750.0,140.875,12.203381
16051,103740.0,141.125,12.224595
16052,103730.0,142.625,12.224595
16053,103720.0,142.625,12.213987
16054,103710.0,142.625,12.203381
16055,103700.0,142.625,12.224595
16056,103690.0,142.625,12.213987
16057,103680.0,142.375,12.224595
16058,103670.0,139.875,12.213987
16059,103660.0,139.875,12.224595
16060,103650.0,139.875,12.224595
16061,103640.0,139.875,12.235203
16062,103630.0,139.875,12.330669
16063,103620.0,140.125,12.373099
16064,103610.0,139.625,12.553427
16065,103600.0,139.625,12.659501
16066,103590.0,139.625,12.627679
16067,103580.0,139.625,12.638286
16068,103570.0,139.625,12.659501
16069,103560.0,139.375,13.073192
16070,103550.0,143.5,13.073192
16071,103540.0,143.5,13.20048
16072,103530.0,143.5,13.1580515
16073,103520.0,143.5,13.083799
16074,103510.0,143.5,12.8822565
16075,103500.0,143.5,12.712538
16076,103490.0,137.375,12.585249
16077,103480.0,137.375,12.366028
16078,103470.0,137.375,12.182165
16079,103460.0,137.375,12.086699
16080,103450.0,137.375,12.065483
16081,103440.0,137.625,12.065483
16082,103430.0,141.875,12.033661
16083,103420.0,141.875,12.023054
16084,103410.0,141.875,12.001839
16085,103400.0,141.875,11.998302
16086,103390.0,141.875,11.991231
16087,103380.0,141.625,12.005374
16088,103370.0,144.125,12.023054
16089,103360.0,144.125,12.033661
16090,103350.0,144.125,12.033661
16091,103340.0,144.125,12.023054
16092,103330.0,144.125,12.023054
16093,103320.0,143.875,12.033661
16094,103310.0,141.25,12.065483
16095,103300.0,141.25,12.047804
16096,103290.0,141.25,12.076091
16097,103280.0,141.25,12.054876
16098,103270.0,141.25,12.012446
16099,103260.0,141.25,12.012446
16100,103250.0,139.5,12.012446
16101,103240.0,139.5,11.991231
16102,103230.0,139.5,11.9700165
16103,103220.0,139.5,11.895763
16104,103210.0,139.5,11.863941
16105,103200.0,139.5,11.757867
16106,103190.0,145.375,11.683615
16107,103180.0,145.375,11.566933
16108,103170.0,145.375,11.460858
16109,103160.0,145.375,11.354783
16110,103150.0,145.375,11.301746
16111,103140.0,145.625,11.312354
16112,103130.0,141.125,11.280532
16113,103120.0,141.125,11.259316
16114,103110.0,141.125,11.248709
16115,103100.0,141.125,11.227494
16116,103090.0,141.125,11.2168865
16117,103080.0,141.375,11.07899
16118,103070.0,141.75,10.902199
16119,103060.0,141.75,10.760766
16120,103050.0,141.75,10.675907
16121,103040.0,141.75,10.53801
16122,103030.0,141.75,10.347075
16123,103020.0,141.75,10.103105
16124,103010.0,141.5,9.8697405
16125,103000.0,141.5,9.731843
16126,102990.0,141.5,9.593946
16127,102980.0,141.5,9.45605
16128,102970.0,141.5,9.304009
16129,102960.0,141.5,9.137826
16130,102950.0,145.75,9.052966
16131,102940.0,145.75,9.031752
16132,102930.0,145.75,9.010536
16133,102920.0,145.75,9.021144
16134,102910.0,145.75,9.010536
16135,102900.0,145.75,9.021144
16136,102890.0,140.75,9.021144
16137,102880.0,140.75,9.021144
16138,102870.0,140.75,9.021144
16139,102860.0,140.75,9.031752
16140,102850.0,140.75,9.021144
16141,102840.0,140.75,9.021144
16142,102830.0,140.25,9.031752
16143,102820.0,140.25,9.021144
16144,102810.0,140.25,9.042359
16145,102800.0,140.25,9.021144
16146,102790.0,140.25,9.028215
16147,102780.0,140.25,9.031752
16148,102770.0,142.75,9.021144
16149,102760.0,142.75,9.042359
16150,102750.0,142.75,9.031752
16151,102740.0,142.75,9.021144
16152,102730.0,142.75,9.031752
16153,102720.0,142.75,9.042359
16154,102710.0,143.75,9.031752
16155,102700.0,143.75,9.031752
16156,102690.0,143.75,9.042359
16157,102680.0,143.75,9.031752
16158,102670.0,143.75,9.028215
16159,102660.0,143.75,9.031752
16160,102650.0,138.5,9.021144
16161,102640.0,138.5,9.021144
16162,102630.0,138.5,9.031752
16163,102620.0,138.5,9.031752
16164,102610.0,138.5,9.021144
16165,102600.0,138.5,9.031752
16166,102590.0,143.5,9.021144
16167,102580.0,143.5,9.021144
16168,102570.0,143.5,9.042359
16169,102560.0,143.5,9.042359
16170,102550.0,143.5,9.021144
16171,102540.0,143.5,9.021144
16172,102530.0,141.375,9.042359
16173,102520.0,141.375,9.031752
16174,102510.0,141.375,9.021144
16175,102500.0,141.375,9.031752
16176,102490.0,141.375,9.042359
16177,102480.0,141.625,9.042359
16178,102470.0,137.125,9.042359
16179,102460.0,137.125,9.042359
16180,102450.0,137.125,9.028215
16181,102440.0,137.125,9.031752
16182,102430.0,137.125,9.042359
16183,102420.0,136.875,9.042359
16184,102410.0,138.75,9.031752
16185,102400.0,138.75,8.968107
16186,102390.0,138.75,8.9574995
16187,102380.0,138.75,8.978714
16188,102370.0,138.75,8.989322
16189,102360.0,138.75,8.968107
16190,102350.0,143.125,8.978714
16191,102340.0,143.125,8.978714
16192,102330.0,143.125,8.978714
16193,102320.0,143.125,8.978714
16194,102310.0,143.125,8.978714
16195,102300.0,143.375,8.978714
16196,102290.0,142.625,8.978714
16197,102280.0,142.625,8.978714
16198,102270.0,142.625,8.989322
16199,102260.0,142.625,8.9857855
16200,102250.0,142.625,8.978714
16201,102240.0,142.375,8.9574995
16202,102230.0,137.0,8.9716425
16203,102220.0,137.0,8.968107
16204,102210.0,137.0,8.968107
16205,102200.0,137.0,8.978714
16206,102190.0,137.0,8.978714
16207,102180.0,137.0,8.978714
16208,102170.0,143.125,8.968107
16209,102160.0,143.125,8.968107
16210,102150.0,143.125,8.968107
16211,102140.0,143.125,8.968107
16212,102130.0,143.125,8.968107
16213,102120.0,142.875,8.978714
16214,102110.0,145.125,8.978714
16215,102100.0,145.125,8.978714
16216,102090.0,145.125,8.968107
16217,102080.0,145.125,8.968107
16218,102070.0,145.125,8.968107
16219,102060.0,144.875,8.978714
16220,102050.0,140.0,8.978714
16221,102040.0,140.0,8.978714
16222,102030.0,140.0,8.964571
16223,102020.0,140.0,8.9574995
16224,102010.0,140.0,8.978714
16225,102000.0,140.0,8.978714
16226,101990.0,143.375,8.968107
16227,101980.0,143.375,8.968107
16228,101970.0,143.375,8.978714
16229,101960.0,143.375,8.978714
16230,101950.0,143.375,8.968107
16231,101940.0,143.125,8.968107
16232,101930.0,141.0,8.9716425
16233,101920.0,141.0,8.978714
16234,101910.0,141.0,8.978714
16235,101900.0,141.0,8.978714
16236,101890.0,141.0,8.968107
16237,101880.0,141.0,8.968107
16238,101870.0,140.5,8.968107
16239,101860.0,140.5,8.968107
16240,101850.0,140.5,8.968107
16241,101840.0,140.5,8.978714
16242,101830.0,140.5,8.968107
16243,101820.0,140.5,8.9716425
16244,101810.0,143.25,8.968107
