FRAMENO,TDEP,DSOZ,HDRA,PEFZ,RHOZ,RXOZ,TIME,RSOZ
9610,183.0324,0.43715966,0.1999023,9.6142235,2.2116382,0.056764014,156.25,0.23435567
9607,183.1848,0.4242134,0.20210505,9.611804,2.2103338,0.056917667,156.5,0.23447652
9604,183.3372,0.40715557,0.20200944,9.640022,2.2082736,0.056224257,153.25,0.25487867
9601,183.4896,0.39407295,0.20111513,9.652123,2.209085,0.055925325,152.25,0.24510491
9598,183.642,0.3798713,0.19225764,9.637049,2.203965,0.056552496,158.25,0.24659853
9595,183.7944,0.3782735,0.19142056,9.573879,2.2288208,0.05645043,149.75,0.19573823
9592,183.9468,0.38468134,0.20127988,9.496486,2.279457,0.056371715,156.25,0.2047013
9589,184.0992,0.40623963,0.22291517,9.434646,2.3386989,0.056268692,153.5,0.19504988
9586,184.2516,0.41467258,0.2261858,9.419504,2.329989,0.056806188,152.5,0.23693098
9583,184.40399,0.4164892,0.21847272,9.421024,2.2790952,0.05769992,149.25,0.22953746
9580,184.5564,0.40875196,0.20408916,9.439114,2.2195897,0.058156565,150.5,0.2521234
9577,184.7088,0.40722755,0.19735348,9.420753,2.1938746,0.058802642,153.25,0.22838157
9574,184.86119,0.4200882,0.20173144,9.342923,2.1988153,0.058589675,152.25,0.22520809
9571,185.0136,0.43783072,0.20940423,9.228363,2.2010396,0.058758132,155.25,0.20644595
9568,185.166,0.46119064,0.2239623,9.16351,2.2075098,0.05782134,152.75,0.2369005
9565,185.3184,0.4717216,0.23106277,9.172752,2.205684,0.0584748,150.75,0.23388422
9562,185.4708,0.47160202,0.233513,9.214049,2.2061188,0.05963581,153.5,0.23281413
9559,185.6232,0.4582322,0.2252183,9.242236,2.1957097,0.061199475,155.25,0.22391072
9556,185.7756,0.44725287,0.21777499,9.222372,2.1882572,0.06030131,153.5,0.23836838
9553,185.928,0.4432378,0.21397161,9.1914625,2.1844625,0.060623012,156.75,0.2327752
9550,186.0804,0.4500814,0.21929336,9.137353,2.1953046,0.06269358,151.25,0.22047979
9547,186.2328,0.46178415,0.22730744,9.11373,2.2052853,0.06506029,147.75,0.17331326
9544,186.3852,0.4752459,0.23612332,9.10854,2.2165067,0.06417881,153.25,0.19248988
9541,186.5376,0.48336282,0.24017441,9.129017,2.2222054,0.061921816,152.5,0.18422826
9538,186.69,0.48252603,0.24006486,9.149135,2.2262518,0.059996616,153.0,0.21412304
9535,186.84239,0.47625643,0.23777986,9.172017,2.2297242,0.059323803,152.25,0.21300133
9532,186.9948,0.4670793,0.23310125,9.198027,2.2296731,0.058206268,157.75,0.23729232
9529,187.1472,0.45631737,0.22522318,9.209952,2.2197495,0.05853614,144.5,0.22368224
9526,187.29959,0.4471785,0.21504426,9.208973,2.1998255,0.059227776,152.75,0.20341729
9523,187.452,0.44623804,0.21046317,9.175398,2.184852,0.06014694,149.75,0.21382737
9520,187.6044,0.4528336,0.21453488,9.147531,2.1798508,0.05867573,152.75,0.22675653
9517,187.75679,0.4607162,0.22310197,9.154118,2.1810842,0.059316415,152.25,0.23418093
9514,187.9092,0.46615615,0.22911453,9.196685,2.1836183,0.059802115,155.75,0.22648543
9511,188.0616,0.4685652,0.22998428,9.245694,2.1869035,0.06066314,148.25,0.21468142
9508,188.214,0.47016394,0.22926605,9.262033,2.1909175,0.060207922,149.25,0.2121832
9505,188.3664,0.47686312,0.23330235,9.281258,2.1979392,0.061053116,158.75,0.21544352
9502,188.5188,0.48542044,0.23578417,9.314936,2.2020178,0.061109625,157.5,0.2345124
9499,188.6712,0.4880636,0.2324202,9.3461,2.1992683,0.06015262,151.0,0.23111403
9496,188.8236,0.48389354,0.22686231,9.391827,2.1937077,0.058077578,153.0,0.23149356
9493,188.976,0.47661468,0.22529185,9.44082,2.1950483,0.058452055,152.75,0.22687085
9490,189.1284,0.4714233,0.22726893,9.503503,2.2042224,0.059417263,153.25,0.22650056
9487,189.28079,0.46837506,0.22875011,9.529051,2.216132,0.06029132,149.75,0.22467062
9484,189.4332,0.46220794,0.22745776,9.513435,2.2196908,0.058680084,156.25,0.22744164
9481,189.5856,0.45479313,0.22614741,9.472624,2.218617,0.05907185,153.75,0.2257069
9478,189.73799,0.4487468,0.22695935,9.412862,2.2201407,0.05960457,150.25,0.22072719
9475,189.8904,0.44629955,0.22812307,9.362797,2.22228,0.059624113,152.5,0.21858583
9472,190.0428,0.45086575,0.23106122,9.308031,2.2318606,0.05817211,152.25,0.23204763
9469,190.19519,0.45406416,0.22896886,9.269444,2.2330773,0.05797591,153.25,0.23707022
9466,190.3476,0.4604384,0.22581053,9.255173,2.23476,0.058485057,148.75,0.2528719
9463,190.5,0.4618176,0.21805573,9.26086,2.2244494,0.058899347,155.0,0.2422234
9460,190.6524,0.46835455,0.21835542,9.309101,2.219105,0.058260255,149.75,0.24298163
9457,190.8048,0.47886673,0.2263211,9.365616,2.221305,0.059639934,147.25,0.23339212
9454,190.9572,0.4975537,0.24604869,9.418407,2.241816,0.060809236,153.5,0.230523
9451,191.1096,0.51139593,0.26248515,9.460439,2.26147,0.062453907,156.5,0.23172879
9448,191.262,0.50971377,0.262473,9.493572,2.25949,0.060734406,154.5,0.21386458
9445,191.4144,0.50088394,0.25396597,9.523012,2.2473655,0.06006774,151.0,0.21225856
9442,191.5668,0.48855537,0.2432158,9.538785,2.2305193,0.060636256,152.75,0.2191643
9439,191.7192,0.48556244,0.24259698,9.572407,2.2281845,0.063341744,152.5,0.1965695
9436,191.8716,0.48040548,0.23822165,9.613287,2.2216024,0.06303269,152.0,0.20090415
9433,192.024,0.48099157,0.2365253,9.664171,2.225207,0.062486153,155.75,0.19120842
9430,192.17639,0.48790613,0.24104047,9.7001705,2.2444754,0.061180443,155.25,0.22443569
9427,192.3288,0.50009274,0.25436854,9.75299,2.2745123,0.061789945,153.0,0.18975395
9424,192.4812,0.50635004,0.26626396,9.800831,2.2962449,0.06030998,153.75,0.21708769
9421,192.63359,0.50502646,0.274534,9.85797,2.3055892,0.059488747,151.5,0.20364052
9418,192.786,0.4962381,0.2741208,9.900872,2.3028255,0.058199096,149.25,0.2254237
9415,192.9384,0.4870961,0.2695439,9.930488,2.2964807,0.058299735,154.25,0.22809699
9412,193.0908,0.47232887,0.25743294,9.958261,2.2775943,0.05706576,153.75,0.23886454
9409,193.2432,0.4536686,0.24245524,9.977392,2.2508428,0.057271425,154.25,0.22180362
9406,193.3956,0.4366059,0.22919631,9.99951,2.2267158,0.057482727,145.0,0.22200806
9403,193.548,0.42512912,0.21890426,9.998387,2.2128458,0.05773884,149.5,0.22936128
9400,193.7004,0.42279875,0.21577907,9.985297,2.213723,0.056647092,153.5,0.25191656
9397,193.8528,0.4213713,0.21510434,9.971102,2.2163088,0.056612264,153.0,0.25265446
9394,194.0052,0.42437854,0.2181344,9.957645,2.2235804,0.05708258,154.75,0.23861872
9391,194.1576,0.42337263,0.21636987,9.960849,2.2219462,0.057904825,151.75,0.2097765
9388,194.31,0.4238041,0.21421742,9.969885,2.222237,0.058513626,153.75,0.22204697
9385,194.4624,0.42361394,0.21355748,9.984953,2.2212026,0.058119778,151.5,0.22387756
9382,194.61479,0.42938077,0.21821809,9.994841,2.2307093,0.057614185,154.75,0.23604463
9379,194.7672,0.43256342,0.22126889,10.0,2.2369592,0.05746531,155.25,0.23574044
9376,194.9196,0.43065494,0.22095847,10.0,2.238077,0.057149094,153.0,0.24440081
9373,195.07199,0.42887583,0.22246504,10.0,2.2417243,0.058164023,156.25,0.25082636
9370,195.2244,0.4311023,0.22668433,10.0,2.2560859,0.05770957,151.25,0.24373232
9367,195.3768,0.4341083,0.23128271,10.0,2.2751977,0.058078118,153.0,0.22081219
9364,195.52919,0.4322292,0.2340684,10.0,2.284189,0.05718141,148.0,0.22310758
9361,195.6816,0.4310573,0.23729229,10.0,2.2902806,0.05821428,154.5,0.210956
9358,195.834,0.43274537,0.24231386,10.0,2.2952876,0.057866655,155.75,0.23493144
9355,195.9864,0.42793533,0.24032092,10.0,2.2911353,0.05621945,152.75,0.21620633
9352,196.1388,0.41528013,0.23376107,10.0,2.2769654,0.05489525,149.5,0.24492225
9349,196.2912,0.39959008,0.22314548,10.0,2.2654004,0.054890852,151.75,0.23081908
9346,196.4436,0.38369995,0.21216154,10.0,2.2646077,0.055774383,151.75,0.24211174
9343,196.596,0.37660992,0.21019578,10.0,2.293955,0.055996194,154.0,0.24098828
9340,196.7484,0.37847248,0.22216845,10.0,2.346941,0.05534538,154.5,0.25756443
9337,196.9008,0.39429513,0.24468398,10.0,2.402828,0.056322098,147.75,0.2531339
9334,197.05319,0.4083728,0.25532508,10.0,2.4036179,0.05638703,154.25,0.25198877
9331,197.2056,0.40807328,0.24050379,10.0,2.3281484,0.057323493,151.5,0.24326919
9328,197.358,0.40610832,0.2192235,9.999398,2.2382581,0.056594696,152.75,0.24675773
9325,197.51039,0.40705827,0.2044028,9.97168,2.1760697,0.058562435,152.75,0.2291659
9322,197.6628,0.41872972,0.20136619,9.906518,2.1577916,0.06004728,157.0,0.23364331
9319,197.8152,0.43220142,0.19995117,9.810215,2.1492076,0.061410934,154.75,0.23854533
9316,197.96759,0.44344532,0.19651628,9.731205,2.1358225,0.060839016,153.75,0.25394633
9313,198.12,0.46072954,0.20148551,9.679694,2.1375623,0.0625697,150.5,0.23009855
9310,198.2724,0.47732195,0.2104268,9.63797,2.1458511,0.064091146,152.5,0.21233822
9307,198.4248,0.49238455,0.21989286,9.608299,2.1545594,0.064512074,153.5,0.20518401
9304,198.5772,0.50084376,0.22285092,9.572246,2.1539795,0.06358721,156.0,0.22009493
9301,198.7296,0.50740117,0.22597873,9.560358,2.1587436,0.06398969,156.25,0.19769679
9298,198.882,0.5063551,0.22709417,9.558712,2.166446,0.06416322,149.75,0.21341348
9295,199.0344,0.49702448,0.22934473,9.587788,2.172424,0.062365413,150.75,0.20794381
9292,199.1868,0.48000452,0.22978723,9.635165,2.169693,0.06007702,154.25,0.22975107
9289,199.3392,0.46931303,0.23313391,9.654856,2.171315,0.060825605,152.75,0.2111545
9286,199.4916,0.46601248,0.23317337,9.630233,2.1734617,0.06260385,148.25,0.22245303
9283,199.644,0.4652729,0.22926569,9.54374,2.1740725,0.06377074,154.0,0.22114636
9280,199.7964,0.46117175,0.22213364,9.4638405,2.1698332,0.062064264,152.5,0.22429411
9277,199.94879,0.4481998,0.21268034,9.411545,2.1566978,0.061904963,153.25,0.21893325
9274,200.1012,0.4452039,0.21202111,9.42159,2.1551974,0.06201109,153.5,0.21733694
9271,200.2536,0.4477614,0.21558583,9.451554,2.1612632,0.06176217,153.25,0.21055858
9268,200.40599,0.4533491,0.21961069,9.473225,2.173568,0.060477126,151.75,0.22163486
9265,200.5584,0.44670576,0.21355617,9.467654,2.1730132,0.06007533,155.25,0.21051143
9262,200.7108,0.43526742,0.2029978,9.448852,2.1635764,0.060887903,155.25,0.23260798
9259,200.8632,0.4288335,0.19683528,9.459921,2.1563451,0.060836304,155.5,0.20904636
9256,201.0156,0.4272495,0.19484532,9.474812,2.1536405,0.06001779,149.25,0.22316277
9253,201.168,0.43537977,0.20219421,9.51211,2.1648002,0.060283262,154.25,0.20833905
9250,201.3204,0.44605315,0.21384966,9.541813,2.1784873,0.0607407,153.5,0.22082557
9247,201.4728,0.45996156,0.22670066,9.557237,2.1875186,0.06025488,156.25,0.21633875
9244,201.6252,0.4678182,0.233994,9.5270195,2.1805215,0.05976041,153.75,0.21632966
9241,201.7776,0.4749715,0.23716664,9.457389,2.172345,0.061482914,151.75,0.1815558
9238,201.93,0.47520155,0.23360491,9.3945265,2.1612113,0.062884964,155.5,0.18788785
9235,202.0824,0.47768524,0.22986197,9.35708,2.1653855,0.06227225,148.5,0.19514589
9232,202.2348,0.47997352,0.2266289,9.354864,2.1755638,0.06113264,159.25,0.2250428
9229,202.38719,0.48619515,0.22984898,9.372342,2.1937687,0.062047005,155.25,0.2141017
9226,202.5396,0.49060494,0.23411822,9.398094,2.2036803,0.063452035,151.75,0.21305993
9223,202.692,0.49202067,0.23577201,9.412627,2.2024875,0.06261218,151.25,0.20632604
9220,202.84439,0.49139962,0.23650336,9.411121,2.1964238,0.06214632,151.5,0.21400309
9217,202.9968,0.48746178,0.23526418,9.3928795,2.1870008,0.06294643,156.25,0.2044907
9214,203.1492,0.481159,0.23512304,9.388681,2.179562,0.06304924,155.75,0.2090349
9211,203.30159,0.47484505,0.2340138,9.391,2.1761894,0.06264352,158.0,0.21314675
9208,203.454,0.4712624,0.23376918,9.378319,2.1766639,0.061390385,160.25,0.2266021
9205,203.6064,0.4772226,0.24041522,9.312859,2.1851952,0.06286014,148.25,0.21909411
9202,203.7588,0.48568338,0.24474204,9.2493305,2.1827736,0.06340884,155.75,0.21033777
9199,203.9112,0.49382332,0.24651265,9.213204,2.1767247,0.06267174,155.75,0.19974622
9196,204.0636,0.49371898,0.24028897,9.232878,2.1637776,0.060840927,155.25,0.21492675
9193,204.216,0.49597752,0.2411902,9.278637,2.1696913,0.06190142,163.5,0.20497
9190,204.3684,0.4978812,0.24624848,9.331148,2.182062,0.063244544,154.75,0.2183241
9187,204.5208,0.5032742,0.25726533,9.3855505,2.2048292,0.06273478,154.0,0.21051693
9184,204.6732,0.49990785,0.25956702,9.399326,2.2163036,0.061375465,153.75,0.21502236
9181,204.82559,0.49687773,0.258039,9.369892,2.2262237,0.0626036,152.25,0.21305437
9178,204.978,0.4939926,0.25121868,9.310571,2.2251337,0.06370438,156.5,0.2168761
9175,205.1304,0.4930883,0.24495661,9.251885,2.217823,0.062992424,157.0,0.22436321
9172,205.28279,0.4850113,0.23586977,9.226706,2.1989388,0.061696142,153.0,0.21761437
9169,205.4352,0.47409433,0.225021,9.225189,2.1813033,0.061751686,154.75,0.22279397
9166,205.5876,0.46940026,0.21971953,9.219056,2.1789317,0.061388366,151.0,0.21632871
9163,205.73999,0.47239447,0.22078502,9.233612,2.1859522,0.061240908,149.25,0.22237383
9160,205.8924,0.47589275,0.22356546,9.244518,2.1905599,0.06311337,155.5,0.20722102
9157,206.0448,0.47780472,0.22483885,9.272607,2.1859934,0.064665794,162.25,0.21167938
9154,206.1972,0.48510796,0.22659183,9.286516,2.1841009,0.063875265,155.75,0.21265772
9151,206.3496,0.49492252,0.23200667,9.315833,2.1844814,0.06256925,155.0,0.22491314
9148,206.502,0.5078292,0.24382484,9.364758,2.195673,0.06383228,153.75,0.21766183
9145,206.6544,0.5116773,0.25406718,9.419903,2.2026656,0.06408049,155.75,0.21687496
9142,206.8068,0.51173633,0.26077938,9.450004,2.2124286,0.063067876,153.75,0.22501272
9139,206.9592,0.5045251,0.25603652,9.450051,2.2110527,0.06352028,156.25,0.20364848
9136,207.1116,0.49580437,0.24527252,9.419992,2.2047849,0.064613946,155.5,0.21382934
9133,207.26399,0.4925056,0.23614728,9.376471,2.2007782,0.06385439,154.25,0.2176988
9130,207.4164,0.49745715,0.23548293,9.320075,2.2074924,0.06351695,156.25,0.22388507
9127,207.5688,0.51099956,0.24371111,9.27544,2.227681,0.063895024,156.75,0.22311275
9124,207.72119,0.513731,0.24594331,9.255082,2.2321877,0.06323194,157.75,0.21392034
9121,207.8736,0.51173604,0.24643326,9.262563,2.2276108,0.061072294,156.0,0.22433117
9118,208.026,0.51205325,0.24832761,9.2982435,2.2193928,0.06161795,156.0,0.21784297
9115,208.17839,0.523389,0.25784075,9.339944,2.2227433,0.063012324,155.25,0.2287995
9112,208.3308,0.5343769,0.2652862,9.391061,2.224094,0.06379712,148.5,0.22700389
9109,208.4832,0.54279727,0.2680565,9.435021,2.221935,0.064505726,153.75,0.19475031
9106,208.6356,0.5471903,0.26767552,9.482576,2.2208297,0.06593347,153.5,0.18358953
9103,208.788,0.54585594,0.26189673,9.53372,2.217802,0.06618608,153.75,0.18582825
9100,208.9404,0.54209393,0.25852442,9.581376,2.2223918,0.06407384,153.0,0.23023833
9097,209.0928,0.53913647,0.2579794,9.631232,2.2268066,0.06388745,158.75,0.22186665
9094,209.2452,0.54330134,0.2657336,9.679814,2.2392683,0.0627638,154.0,0.21540785
9091,209.3976,0.5423405,0.26881325,9.720596,2.2467585,0.061319258,157.25,0.22759247
9088,209.55,0.536383,0.2699846,9.744288,2.2692487,0.06170911,157.25,0.22310987
9085,209.7024,0.5281656,0.2761376,9.736197,2.3189926,0.062102325,155.5,0.21690416
9082,209.8548,0.5251761,0.29248428,9.7373085,2.3771665,0.061384887,155.5,0.20222512
9079,210.0072,0.5226241,0.3016324,9.759915,2.3941255,0.059044827,157.5,0.22547974
9076,210.15959,0.5185237,0.29727364,9.780862,2.3604836,0.059878152,153.0,0.21293531
9073,210.312,0.5158383,0.28554702,9.753361,2.315668,0.061255004,156.25,0.21870652
9070,210.4644,0.5182054,0.27965212,9.687122,2.2945385,0.061379813,153.25,0.21590856
9067,210.61679,0.5204777,0.27569366,9.622422,2.2871675,0.062119447,158.25,0.20687065
9064,210.7692,0.5188123,0.26860952,9.606297,2.2758603,0.062279943,156.25,0.2190369
9061,210.9216,0.51860386,0.2668717,9.609524,2.2749145,0.061433617,156.25,0.21504414
9058,211.07399,0.52389693,0.2743845,9.654215,2.289299,0.060457718,149.5,0.23362361
9055,211.2264,0.5318399,0.28688264,9.686844,2.3132312,0.06114819,153.75,0.22224933
9052,211.3788,0.5317526,0.2869916,9.707244,2.3138812,0.06131611,157.25,0.1956306
9049,211.5312,0.52599853,0.2762711,9.702375,2.2936113,0.06102649,152.5,0.20521502
9046,211.6836,0.52177894,0.26345754,9.717397,2.2711215,0.063171744,151.0,0.15994167
9043,211.836,0.5212013,0.26059794,9.762829,2.27083,0.06443091,153.5,0.1804776
9040,211.9884,0.5151496,0.2606144,9.840419,2.2822425,0.061634846,158.25,0.18809834
9037,212.1408,0.4904781,0.25159764,9.918172,2.2780497,0.058242295,154.25,0.24435419
9034,212.2932,0.4613091,0.23970747,9.975361,2.2678356,0.058065355,155.5,0.22867346
9031,212.4456,0.43396172,0.227453,9.999027,2.253559,0.058659375,156.25,0.21038975
9028,212.59799,0.42039162,0.22229218,10.0,2.2527342,0.057543248,154.0,0.22646266
9025,212.7504,0.41639438,0.2218275,10.0,2.255442,0.056735814,156.25,0.22982828
9022,212.9028,0.41808483,0.22307038,10.0,2.2582781,0.056642845,156.25,0.25525483
9019,213.05519,0.4166416,0.22007513,10.0,2.2516196,0.056584537,155.5,0.24876185
9016,213.2076,0.40657556,0.20963573,9.999537,2.2322025,0.056256756,152.25,0.24140844
9013,213.36,0.39640647,0.1995194,9.999537,2.2166898,0.057165675,158.25,0.22876894
9010,213.51239,0.39200968,0.19542503,9.999537,2.2115016,0.058428273,156.25,0.2319882
9007,213.6648,0.39516693,0.19845676,10.0,2.2134695,0.057076585,157.25,0.23972403
9004,213.8172,0.40338287,0.20527363,10.0,2.2136433,0.057350814,159.5,0.24144307
9001,213.9696,0.41565582,0.21330523,10.0,2.212641,0.057679605,152.25,0.2413792
8998,214.122,0.4282263,0.22063088,10.0,2.215435,0.05708402,155.25,0.22079736
8995,214.2744,0.43828022,0.22806239,10.0,2.2262957,0.056708574,153.75,0.2213162
8992,214.4268,0.4424392,0.23454762,10.0,2.2366707,0.057077315,150.0,0.22218078
8989,214.5792,0.43552902,0.23015988,10.0,2.2274015,0.058076065,154.25,0.22718124
8986,214.7316,0.42021015,0.21498728,10.0,2.201961,0.057562653,154.75,0.23950274
8983,214.884,0.40783957,0.19960582,9.993465,2.1790006,0.057846375,154.25,0.2115091
8980,215.03639,0.40604675,0.19350159,9.991966,2.1706283,0.058191717,156.75,0.2160584
8977,215.1888,0.4148817,0.19631791,9.991725,2.1756835,0.057658426,155.75,0.19659455
8974,215.3412,0.41929692,0.19798827,9.996236,2.1744132,0.057621196,155.5,0.19744931
8971,215.49359,0.4257444,0.20230103,9.997736,2.180469,0.05797911,156.0,0.19999222
8968,215.646,0.42810795,0.2052002,9.997977,2.1827698,0.058462016,151.25,0.21568061
8965,215.7984,0.43364638,0.20876944,10.0,2.187999,0.058049217,157.25,0.23243688
8962,215.95079,0.43663055,0.20948613,10.0,2.1910272,0.05905441,157.75,0.21737792
8959,216.1032,0.4394529,0.2120179,10.0,2.19675,0.060233835,155.75,0.21189609
8956,216.2556,0.4386942,0.21087897,10.0,2.1963327,0.060858477,157.5,0.20726375
8953,216.408,0.43600565,0.20668304,10.0,2.1917233,0.060158156,156.25,0.21236962
8950,216.5604,0.43140048,0.19930589,10.0,2.1842585,0.05896394,159.75,0.21665584
8947,216.7128,0.42756656,0.19688666,9.997112,2.1828008,0.057870425,151.75,0.21806023
8944,216.8652,0.4270838,0.20265591,9.997112,2.1875288,0.057185493,155.5,0.2252874
8941,217.0176,0.43352333,0.21402085,9.997112,2.2003832,0.058495875,156.0,0.1997236
8938,217.17,0.44233942,0.22435915,10.0,2.213941,0.059965607,157.75,0.20708439
8935,217.3224,0.44825104,0.22921443,10.0,2.219386,0.058309507,163.75,0.21173891
8932,217.4748,0.4508697,0.23113751,10.0,2.2187562,0.058401067,169.25,0.22451416
8929,217.6272,0.45389244,0.23297417,10.0,2.220149,0.05813347,176.5,0.22080429
8926,217.7796,0.45743847,0.23408198,10.0,2.2276313,0.059012055,177.5,0.192126
8923,217.93199,0.45740855,0.23155546,10.0,2.2364564,0.058109447,180.0,0.22053729
8920,218.0844,0.4521047,0.22559905,10.0,2.2391348,0.058165144,177.75,0.1942836
8917,218.2368,0.4479454,0.22325087,10.0,2.2415051,0.057614915,179.75,0.21441773
8914,218.38919,0.43995172,0.21926665,10.0,2.2331424,0.05655205,177.0,0.21186526
8911,218.5416,0.43242216,0.21755958,10.0,2.2266219,0.05847743,179.75,0.21023403
8908,218.694,0.419199,0.21019769,10.0,2.2172432,0.05906494,179.75,0.22489786
8905,218.84639,0.40863892,0.20455766,10.0,2.2124684,0.058363724,177.75,0.20243214
8902,218.9988,0.3996096,0.19857478,10.0,2.208329,0.05725063,179.75,0.20647173
8899,219.1512,0.3975361,0.19490623,10.0,2.1999545,0.059095472,180.0,0.16875677
8896,219.3036,0.40276816,0.19457233,10.0,2.1926954,0.06126156,182.75,0.17504057
8893,219.456,0.41294873,0.19509566,10.0,2.1834595,0.06119028,177.0,0.18722738
8890,219.6084,0.42262983,0.19820833,10.0,2.1798131,0.060487892,177.25,0.2142206
8887,219.7608,0.42604393,0.19937563,10.0,2.1759129,0.05954869,179.75,0.23173144
8884,219.9132,0.4225542,0.19833052,10.0,2.1724052,0.05758545,177.5,0.22549962
