FRAMENO,TDEP,AHTCO90,AHF30,TIME,AHF90
2546,18789.0,99.538704,8.800485,255.625,9.3856535
2547,18786.0,111.77041,7.977517,255.625,8.567764
2548,18783.0,124.22361,7.2102275,245.25,7.7702475
2549,18780.0,134.96715,6.5978107,245.25,6.932261
2550,18777.0,146.47012,6.1168923,254.125,6.4011908
2551,18774.0,158.5868,5.677873,254.125,5.915007
2552,18771.0,188.34026,5.284518,255.375,5.485507
2553,18768.0,217.78604,4.972764,255.375,5.1402707
2554,18765.0,248.92061,4.7364893,254.875,4.8780284
2555,18762.0,259.47073,4.5681624,254.875,4.692913
2556,18759.0,249.73645,4.4650664,254.625,4.5813527
2557,18756.0,238.41971,4.4237595,254.625,4.530189
2558,18753.0,227.62154,4.4338393,243.5,4.5254207
2559,18750.0,215.78949,4.4701934,243.5,4.5713263
2560,18747.0,209.26817,4.5221033,255.625,4.643146
2561,18744.0,206.00278,4.5816627,255.625,4.7266693
2562,18741.0,213.26439,4.6450043,255.125,4.808409
2563,18738.0,222.42845,4.7123003,255.125,4.8799458
2564,18735.0,222.02007,4.786352,256.5,4.9427934
2565,18732.0,212.67848,4.870325,256.5,4.989814
2566,18729.0,205.49113,4.965522,250.5,5.041026
2567,18726.0,198.86845,5.070003,250.5,5.090447
2568,18723.0,194.64008,5.15248,256.5,5.1491766
2569,18720.0,189.34853,5.2754326,256.5,5.2288456
2570,18717.0,179.42996,5.3802543,251.5,5.2905407
2571,18714.0,173.55798,5.4681396,251.5,5.3457313
2572,18711.0,181.90063,5.559911,259.375,5.426584
2573,18708.0,188.56984,5.655181,259.375,5.5379243
2574,18705.0,184.75276,5.7649055,253.875,5.6360497
2575,18702.0,192.85866,5.8641233,253.875,5.739422
2576,18699.0,194.47333,5.966739,253.5,5.8536077
2577,18696.0,179.03488,6.1118317,253.5,5.9933
2578,18693.0,163.54558,6.3123045,254.0,6.1908655
2579,18690.0,155.19267,6.5155563,254.0,6.418169
2580,18687.0,146.71017,6.759605,250.0,6.6794896
2581,18684.0,131.03207,7.006561,250.0,6.9836807
2582,18681.0,125.45155,7.242372,249.5,7.287317
2583,18678.0,121.07122,7.4565187,249.5,7.5223
2584,18675.0,118.21761,7.6447825,254.5,7.7196374
2585,18672.0,120.89396,7.8099203,254.5,7.8840365
2586,18669.0,121.26066,7.959763,249.0,8.023714
2587,18666.0,118.09911,8.103439,249.0,8.1496105
2588,18663.0,118.17481,8.2472725,249.5,8.274674
2589,18660.0,117.66812,8.38419,249.5,8.400204
2590,18657.0,111.766884,8.444668,248.125,8.500007
2591,18654.0,107.24697,8.473346,248.125,8.532608
2592,18651.0,102.378075,8.541392,259.625,8.592772
2593,18648.0,107.230545,8.653976,259.625,8.68936
2594,18645.0,112.80302,8.682219,256.0,8.764533
2595,18642.0,119.81501,8.717526,256.0,8.787909
2596,18639.0,126.85911,8.744228,253.25,8.808735
2597,18636.0,127.78506,8.797074,253.25,8.760767
2598,18633.0,120.72658,8.87134,254.0,8.666219
2599,18630.0,114.369835,8.882782,254.0,8.6262455
2600,18627.0,103.7943,9.017827,248.25,8.66857
2601,18624.0,101.75342,8.999979,248.25,8.540417
2602,18621.0,106.85269,8.934506,251.875,8.347361
2603,18618.0,117.15738,8.828648,251.875,8.249129
2604,18615.0,125.51616,8.72359,260.375,8.137794
2605,18612.0,123.142944,8.657451,260.375,8.060506
2606,18609.0,127.51067,8.64014,256.75,8.039774
2607,18606.0,130.70161,8.55105,256.75,7.959443
2608,18603.0,137.63747,8.403357,254.0,7.865025
2609,18600.0,139.53816,8.326604,254.0,7.7754083
2610,18597.0,139.19327,8.397277,248.0,7.7996616
2611,18594.0,135.10828,8.5107355,248.0,7.997425
2612,18591.0,127.660194,8.632561,252.75,8.162133
2613,18588.0,123.660576,8.627106,252.75,8.149168
2614,18585.0,112.76828,8.718986,257.5,8.250188
2615,18582.0,104.510155,8.851787,257.5,8.372941
2616,18579.0,105.17688,8.946616,257.25,8.47924
2617,18576.0,111.27821,8.877482,257.25,8.524913
2618,18573.0,120.093544,8.761844,254.5,8.38951
2619,18570.0,124.70574,8.69015,254.5,8.301768
2620,18567.0,124.62956,8.592797,253.75,8.253826
2621,18564.0,127.40823,8.581902,253.75,8.239424
2622,18561.0,130.78502,8.4642105,250.125,8.150764
2623,18558.0,132.67796,8.337697,250.125,8.051748
2624,18555.0,129.87434,8.3600235,252.875,8.034493
2625,18552.0,131.87628,8.489543,252.875,8.205712
2626,18549.0,135.49872,8.700259,253.5,8.460537
2627,18546.0,134.33772,8.996042,253.5,8.785641
2628,18543.0,130.54993,9.373683,244.0,9.130483
2629,18540.0,119.75604,9.772584,244.0,9.21234
2630,18537.0,103.57561,10.155157,265.25,9.540251
2631,18534.0,86.39871,10.725826,265.25,10.015471
2632,18531.0,69.881874,11.140913,253.25,10.280413
2633,18528.0,70.36603,11.430849,253.25,10.373732
2634,18525.0,87.60439,11.583089,253.5,10.3890085
2635,18522.0,98.79583,11.61284,253.5,10.354661
2636,18519.0,98.46301,11.55923,254.25,10.301363
2637,18516.0,108.02785,11.458813,254.25,10.241984
2638,18513.0,104.390915,11.3358755,253.75,10.18581
2639,18510.0,99.84687,11.15309,253.75,10.143426
2640,18507.0,89.30589,10.916951,253.0,10.096518
2641,18504.0,87.184425,10.682676,253.0,9.938768
2642,18501.0,102.61686,10.448739,251.5,9.766177
2643,18498.0,112.13395,10.21589,251.5,9.588672
2644,18495.0,117.19752,9.985566,257.0,9.400912
2645,18492.0,108.527435,9.745396,257.0,9.196167
2646,18489.0,109.173454,9.485714,264.25,8.973822
2647,18486.0,101.89725,9.228238,264.25,8.745896
2648,18483.0,113.581985,8.953409,250.0,8.525447
2649,18480.0,114.93463,8.69102,250.0,8.272187
2650,18477.0,126.197174,8.415066,258.0,8.00574
2651,18474.0,127.19631,8.207886,258.0,7.814587
2652,18471.0,132.73276,7.9872355,254.0,7.6119413
2653,18468.0,129.02205,7.775442,254.0,7.422617
2654,18465.0,132.41817,7.6010275,248.25,7.262164
2655,18462.0,142.1938,7.468426,248.25,7.1341257
2656,18459.0,156.93259,7.382671,255.375,7.042657
2657,18456.0,166.946,7.3534255,255.375,6.995621
2658,18453.0,157.47072,7.381624,260.125,7.048562
2659,18450.0,145.93768,7.458176,260.125,7.153402
2660,18447.0,138.39886,7.609719,251.375,7.2803984
2661,18444.0,124.41738,7.7957463,251.375,7.428797
2662,18441.0,126.72608,8.006702,252.625,7.601071
2663,18438.0,132.20473,8.235045,252.625,7.795405
2664,18435.0,136.93169,8.390819,248.25,7.927737
2665,18432.0,139.35527,8.575191,248.25,8.061626
2666,18429.0,133.8831,8.761014,251.0,8.230726
2667,18426.0,118.53665,9.05947,251.0,8.487273
2668,18423.0,109.94811,9.380874,253.375,8.645033
2669,18420.0,96.68287,9.5081415,253.375,8.714878
2670,18417.0,100.898056,9.559364,260.875,8.753632
2671,18414.0,113.80534,9.5315895,260.875,8.769846
2672,18411.0,120.212006,9.434405,248.25,8.774632
2673,18408.0,119.87326,9.28391,248.25,8.773739
2674,18405.0,126.21035,9.094666,258.5,8.763925
2675,18402.0,112.62011,8.874518,258.5,8.735176
2676,18399.0,115.445694,8.624582,263.0,8.61491
2677,18396.0,109.7727,8.34351,263.0,8.3865
2678,18393.0,108.5199,8.033244,253.25,8.122289
2679,18390.0,115.001015,7.70286,253.25,7.8338637
2680,18387.0,132.69858,7.4042683,256.5,7.5302987
2681,18384.0,139.736,7.1221423,256.5,7.284474
2682,18381.0,150.11209,6.827517,261.875,6.9692755
2683,18378.0,161.28496,6.551902,261.875,6.6873355
2684,18375.0,168.2518,6.3577404,256.625,6.4537334
2685,18372.0,168.56151,6.2515955,256.625,6.3180943
2686,18369.0,169.26926,6.2171855,263.5,6.2750535
2687,18366.0,175.98172,6.256926,263.5,6.326415
2688,18363.0,180.72499,6.3714356,258.0,6.4657307
2689,18360.0,175.65764,6.5584593,258.0,6.6805744
2690,18357.0,159.04968,6.8106894,261.5,6.949321
2691,18354.0,137.55225,7.1129107,261.5,7.182851
2692,18351.0,116.27038,7.4213257,259.75,7.4101763
2693,18348.0,100.307274,7.755679,259.75,7.7466555
2694,18345.0,91.846275,8.021168,253.75,7.9100833
2695,18342.0,91.05873,8.202154,253.75,8.004523
2696,18339.0,96.70648,8.281206,260.0,8.035303
2697,18336.0,106.99303,8.262189,260.0,8.015347
2698,18333.0,114.44761,8.165948,254.0,7.962621
2699,18330.0,124.56614,8.019515,254.0,7.893052
2700,18327.0,126.53503,7.8111405,255.375,7.8147836
2701,18324.0,128.42174,7.628937,255.375,7.703174
2702,18321.0,129.62166,7.4676323,260.125,7.6015806
2703,18318.0,129.01508,7.314219,260.125,7.513569
2704,18315.0,126.51508,7.135686,246.5,7.3872166
2705,18312.0,123.97464,6.9765563,246.5,7.261724
2706,18309.0,126.40496,6.819938,259.75,7.1616845
2707,18306.0,134.84631,6.6798315,259.75,7.053139
2708,18303.0,145.86034,6.5504885,251.375,6.9694977
2709,18300.0,159.11124,6.4017406,251.375,6.861821
2710,18297.0,162.65079,6.2548866,260.5,6.788017
2711,18294.0,158.64958,6.1481786,260.5,6.7236595
2712,18291.0,154.86734,6.11297,259.125,6.671668
2713,18288.0,153.21614,6.1118593,259.125,6.6354065
2714,18285.0,152.25623,6.1433067,257.375,6.615859
2715,18282.0,150.70586,6.205261,257.375,6.6138253
2716,18279.0,157.65547,6.2954006,260.125,6.631631
2717,18276.0,157.78355,6.4109874,260.125,6.6735864
2718,18273.0,150.53151,6.5484757,259.25,6.7451334
2719,18270.0,143.40918,6.654791,259.25,6.8480897
2720,18267.0,140.85243,6.8156276,254.5,6.9895477
2721,18264.0,137.69121,6.9562764,254.5,7.136134
2722,18261.0,137.50131,7.191071,257.5,7.304507
2723,18258.0,135.24059,7.3201623,257.5,7.4672623
2724,18255.0,131.54492,7.401097,251.875,7.5987563
2725,18252.0,128.55458,7.410466,251.875,7.666979
2726,18249.0,119.964386,7.3285437,265.625,7.6440263
2727,18246.0,105.975784,7.1478815,265.625,7.518288
2728,18243.0,98.685524,6.8798738,254.875,7.298497
2729,18240.0,104.131454,6.5542035,254.875,7.0106773
2730,18237.0,130.3739,6.2223063,265.125,6.693616
2731,18234.0,155.26396,5.9598236,265.125,6.3888555
2732,18231.0,187.29034,5.6145983,252.875,6.127109
2733,18228.0,211.32996,5.410327,252.875,5.925881
2734,18225.0,221.12341,5.2828283,257.125,5.79358
2735,18222.0,216.743,5.232887,257.125,5.732529
2736,18219.0,202.92659,5.2561817,254.25,5.740486
2737,18216.0,183.22299,5.3448353,254.25,5.813673
2738,18213.0,164.92017,5.4884443,258.0,5.9484057
2739,18210.0,151.5636,5.6751385,258.0,6.138407
2740,18207.0,147.33891,5.8930125,254.375,6.3736267
2741,18204.0,135.62671,6.13181,254.375,6.640817
2742,18201.0,128.19183,6.410935,259.875,6.962507
2743,18198.0,123.160324,6.6940355,259.875,7.29347
2744,18195.0,115.955414,6.916608,252.5,7.547247
2745,18192.0,110.71143,7.194769,252.5,7.8401823
2746,18189.0,111.09863,7.4807916,254.0,8.165158
2747,18186.0,111.265945,7.7753134,254.0,8.501494
2748,18183.0,105.85917,8.081306,254.375,8.837856
2749,18180.0,98.01239,8.406289,254.375,9.294853
2750,18177.0,100.70399,8.763774,261.875,9.656756
2751,18174.0,94.2514,9.1728525,261.875,10.049727
2752,18171.0,95.08367,9.640081,257.75,10.66617
2753,18168.0,87.55883,10.156553,257.75,11.386095
2754,18165.0,77.14014,10.739318,262.375,12.175042
2755,18162.0,72.55974,11.384029,262.375,12.997716
2756,18159.0,74.75814,12.145916,258.875,13.503222
2757,18156.0,62.38801,12.8210535,258.875,14.328605
2758,18153.0,64.23247,14.097318,257.0,15.481387
2759,18150.0,67.7725,15.160339,257.0,16.88498
2760,18147.0,68.838,15.9489155,260.75,17.26622
2761,18144.0,62.7944,16.684498,260.75,17.33428
2762,18141.0,62.729355,17.382435,264.75,17.361605
2763,18138.0,64.05546,18.059416,264.75,17.45126
2764,18135.0,61.07186,18.733192,258.0,17.82632
2765,18132.0,61.126007,19.388151,258.0,18.54529
2766,18129.0,62.54707,19.946335,263.0,19.234945
2767,18126.0,61.883392,20.580032,263.0,19.624731
2768,18123.0,67.52095,21.060585,250.5,20.376642
2769,18120.0,66.74998,21.577099,250.5,21.014526
2770,18117.0,63.662262,22.06405,270.75,21.391481
2771,18114.0,58.13977,22.257832,270.75,21.661312
2772,18111.0,54.82685,22.992115,254.625,22.36616
2773,18108.0,51.363266,23.753454,254.625,23.27674
2774,18105.0,43.133415,23.734772,256.625,23.558313
2775,18102.0,35.749214,23.223392,256.625,23.068851
2776,18099.0,30.634682,22.118738,262.75,21.96054
2777,18096.0,29.5676,20.471579,262.75,20.314877
2778,18093.0,39.12316,18.50049,258.75,18.375189
2779,18090.0,54.32751,16.660032,258.75,16.48043
2780,18087.0,68.122536,15.2618885,257.25,15.107921
2781,18084.0,82.77681,13.905411,257.25,13.735955
2782,18081.0,98.93123,12.771318,259.0,12.607512
2783,18078.0,116.75413,12.0306635,259.0,11.874916
2784,18075.0,127.4208,11.661928,257.75,11.510873
2785,18072.0,124.470505,11.646483,257.75,11.489677
2786,18069.0,115.82611,12.120024,259.75,11.872137
2787,18066.0,102.21428,13.091876,259.75,12.746955
2788,18063.0,84.63487,14.623988,253.75,14.213861
2789,18060.0,71.41715,16.869303,253.75,16.414812
2790,18057.0,56.18439,19.919827,261.25,19.564304
2791,18054.0,45.019928,22.418785,261.25,22.09173
2792,18051.0,35.13618,26.977093,263.25,26.6409
2793,18048.0,27.159267,32.610966,263.25,32.404648
2794,18045.0,21.037401,39.014168,258.5,39.317345
2795,18042.0,17.737438,45.67478,258.5,45.98547
2796,18039.0,16.67099,48.03842,257.375,49.20453
2797,18036.0,7.500168,48.60713,257.375,49.8139
2798,18033.0,9.598347,46.32528,261.375,47.178097
2799,18030.0,13.769924,39.121952,261.375,40.482254
2800,18027.0,19.048286,31.28125,258.5,32.825012
2801,18024.0,29.576818,24.881878,258.5,26.262245
2802,18021.0,51.687824,20.270334,258.25,21.43604
2803,18018.0,64.41487,17.455475,258.25,18.728884
2804,18015.0,87.0451,15.38625,262.125,16.70289
2805,18012.0,93.69104,13.577291,262.125,14.786427
2806,18009.0,87.00699,12.358623,260.5,13.436633
2807,18006.0,77.33279,11.517319,260.5,12.621215
2808,18003.0,70.232056,10.836113,255.625,11.977639
2809,18000.0,67.597176,10.264927,255.625,11.427089
2810,17997.0,87.67117,9.775585,265.5,10.917144
2811,17994.0,90.98931,9.3671255,265.5,10.443447
2812,17991.0,121.64638,9.0548725,258.0,10.038388
2813,17988.0,142.74521,8.860427,258.0,9.743043
2814,17985.0,124.31952,8.869837,264.5,9.707431
2815,17982.0,107.46791,9.0245075,264.5,9.9481
2816,17979.0,104.6129,9.312822,253.25,10.319704
2817,17976.0,89.25438,9.703847,253.25,10.80287
2818,17973.0,83.38831,10.200419,255.625,11.399503
2819,17970.0,76.52231,10.812668,255.625,12.137957
2820,17967.0,67.91746,11.660053,258.125,13.318677
2821,17964.0,58.10857,12.480431,258.125,14.105966
2822,17961.0,57.433056,13.268907,254.0,15.177814
2823,17958.0,49.544445,14.320542,254.0,16.425936
2824,17955.0,42.15688,15.578714,260.5,17.834879
2825,17952.0,35.45478,17.0128,260.5,19.426928
2826,17949.0,39.551075,18.11449,263.25,21.109823
2827,17946.0,51.984035,19.070341,263.25,21.525925
2828,17943.0,44.680836,19.775269,252.0,21.715948
2829,17940.0,48.822227,20.096266,252.0,21.554262
2830,17937.0,48.969727,19.946012,258.75,21.097996
2831,17934.0,43.96968,19.181738,258.75,20.378616
2832,17931.0,42.738365,17.87135,260.75,19.376188
2833,17928.0,42.55417,16.360685,260.75,18.130913
2834,17925.0,45.37755,14.795358,261.75,16.121944
2835,17922.0,55.475937,13.330392,261.75,14.381609
2836,17919.0,79.55131,12.136858,258.75,13.0306835
2837,17916.0,107.40231,11.112958,258.75,12.098854
2838,17913.0,132.74837,10.160882,259.75,11.135023
2839,17910.0,141.116,9.528251,259.75,10.249202
2840,17907.0,135.11908,9.09705,254.75,9.47688
2841,17904.0,124.79595,8.781531,254.75,9.00947
2842,17901.0,120.34509,8.518369,258.25,8.703165
2843,17898.0,109.39887,8.263386,258.25,8.373806
2844,17895.0,99.81391,7.976744,262.25,8.050613
2845,17892.0,113.281975,7.802185,262.25,7.763996
2846,17889.0,128.40407,7.576628,259.0,7.539554
2847,17886.0,129.33382,7.414238,259.0,7.314837
2848,17883.0,146.2166,7.2297773,259.625,7.089231
2849,17880.0,155.71779,7.0380373,259.625,6.91009
2850,17877.0,159.11778,6.865083,254.875,6.763182
2851,17874.0,158.42062,6.7211246,254.875,6.657128
2852,17871.0,158.77194,6.6113834,262.75,6.5787573
2853,17868.0,157.4633,6.5577083,262.75,6.527702
2854,17865.0,161.34816,6.530504,263.75,6.507243
2855,17862.0,161.66383,6.528574,263.75,6.514768
2856,17859.0,163.94115,6.545401,255.25,6.5387154
2857,17856.0,158.56348,6.587182,255.25,6.589802
2858,17853.0,154.84145,6.669973,258.5,6.678026
2859,17850.0,155.11984,6.79529,258.5,6.7947717
2860,17847.0,155.40865,6.9471307,255.25,6.9540114
2861,17844.0,149.74933,7.1174192,255.25,7.1333547
2862,17841.0,142.86476,7.3161745,253.25,7.3439665
2863,17838.0,140.99042,7.567405,253.25,7.5977893
2864,17835.0,134.30475,7.8918805,258.5,7.8936095
2865,17832.0,125.75587,8.264523,258.5,8.260696
2866,17829.0,116.671364,8.617853,258.25,8.652909
2867,17826.0,109.64418,9.034662,258.25,9.08542
2868,17823.0,101.06434,9.53316,258.0,9.60647
2869,17820.0,93.6191,10.053186,258.0,10.081975
2870,17817.0,82.52789,10.471908,257.75,10.536083
2871,17814.0,73.00525,10.817685,257.75,10.936213
2872,17811.0,69.67137,11.065054,263.0,11.2670145
2873,17808.0,77.90059,11.213597,263.0,11.511137
2874,17805.0,81.06439,11.269912,257.75,11.649956
2875,17802.0,83.30962,11.218103,257.75,11.598721
2876,17799.0,86.162796,11.162322,257.0,11.618682
2877,17796.0,88.051994,11.169368,257.0,11.715652
2878,17793.0,90.179825,11.169889,257.5,11.761082
2879,17790.0,93.28255,11.218457,257.5,11.851335
2880,17787.0,90.394035,11.289798,265.25,11.943316
2881,17784.0,86.02464,11.332676,265.25,12.048792
2882,17781.0,81.00285,11.395813,261.25,12.143333
2883,17778.0,74.61999,11.364805,261.25,12.19026
2884,17775.0,65.86154,11.237696,251.25,12.161386
2885,17772.0,61.46537,11.105844,251.25,12.08475
2886,17769.0,63.876774,10.894888,260.0,11.976392
2887,17766.0,74.73307,10.65617,260.0,11.699929
2888,17763.0,86.309296,10.440322,257.25,11.513034
2889,17760.0,99.99596,10.039177,257.25,11.288376
2890,17757.0,115.90433,9.94286,257.75,11.333048
2891,17754.0,117.59174,10.122421,257.75,11.548296
2892,17751.0,108.4799,10.524529,263.0,11.94625
2893,17748.0,89.90541,11.16819,263.0,12.526885
2894,17745.0,69.173416,12.056802,259.625,13.262921
2895,17742.0,70.053314,13.16792,259.625,14.089078
2896,17739.0,50.90244,13.968276,258.625,14.343419
2897,17736.0,39.52603,15.159568,258.625,15.381374
2898,17733.0,41.687046,16.705875,250.75,16.294865
2899,17730.0,50.600704,18.119905,250.75,16.870344
2900,17727.0,54.911957,19.239014,254.75,17.307524
2901,17724.0,65.11244,20.154392,254.75,17.668068
2902,17721.0,63.53068,20.899067,248.5,18.042982
2903,17718.0,60.028267,21.47008,248.5,18.509367
2904,17715.0,57.366577,21.886068,263.75,19.094877
2905,17712.0,58.910114,22.360907,263.75,19.420895
2906,17709.0,59.015476,22.74322,254.75,19.594604
2907,17706.0,63.182896,22.997488,254.75,19.645819
2908,17703.0,59.665268,23.14481,255.25,19.625143
2909,17700.0,56.850555,22.984396,255.25,19.487806
2910,17697.0,49.65814,21.751654,258.625,18.45841
2911,17694.0,44.95861,19.898468,258.625,16.955566
2912,17691.0,46.182873,17.75022,259.25,15.371823
2913,17688.0,54.044365,15.588509,259.25,13.81101
2914,17685.0,72.638565,13.615605,253.875,12.354801
2915,17682.0,86.77439,11.930897,253.875,11.0698805
2916,17679.0,100.28153,10.804574,257.5,10.278822
2917,17676.0,112.52057,9.914769,257.5,9.53801
2918,17673.0,128.45879,9.02106,263.25,8.76271
2919,17670.0,141.48422,8.270603,263.25,8.09767
2920,17667.0,147.56325,7.688355,261.125,7.5908923
2921,17664.0,154.37894,7.3062596,261.125,7.2826357
2922,17661.0,160.78023,7.1719193,258.625,7.195054
2923,17658.0,164.19174,7.1725817,258.625,7.2477546
2924,17655.0,163.45862,7.3029284,258.875,7.441886
2925,17652.0,150.66315,7.555564,258.875,7.7586174
2926,17649.0,133.80727,7.912803,258.375,8.157388
2927,17646.0,114.52567,8.0962515,258.375,8.111773
2928,17643.0,95.41099,8.623389,254.5,8.557898
2929,17640.0,58.271168,9.082511,254.5,9.123653
2930,17637.0,55.144207,9.223664,258.25,9.0863905
2931,17634.0,67.79137,9.139896,258.25,8.84091
2932,17631.0,100.73365,8.863565,258.5,8.487545
2933,17628.0,119.37797,8.479367,258.5,8.129194
2934,17625.0,131.61958,8.079098,256.0,7.819699
2935,17622.0,173.54924,7.7866855,256.0,7.7689
2936,17619.0,164.48015,7.458919,258.25,7.421761
2937,17616.0,134.45567,7.2730775,258.25,7.301918
2938,17613.0,135.08353,7.155543,252.75,7.2597685
2939,17610.0,143.34993,7.081837,252.75,7.2511187
2940,17607.0,139.53078,7.026956,255.5,7.248702
2941,17604.0,132.26653,6.972925,255.5,7.2249703
2942,17601.0,146.01761,6.9258976,246.5,7.16259
2943,17598.0,148.87056,6.946043,246.5,7.0713334
2944,17595.0,144.25636,6.966238,259.75,7.0430694
2945,17592.0,150.07481,6.992161,259.75,7.036884
2946,17589.0,158.91972,7.02949,258.5,7.0610957
2947,17586.0,157.24605,7.0818877,258.5,7.107936
2948,17583.0,147.19461,7.158194,259.75,7.1763687
2949,17580.0,135.17395,7.391102,259.75,7.273432
2950,17577.0,135.0522,7.698164,263.25,7.5038457
2951,17574.0,129.25244,8.0052,263.25,7.847865
2952,17571.0,124.64592,8.207355,254.5,8.152759
2953,17568.0,124.49798,8.428444,254.5,8.359777
2954,17565.0,118.65277,8.752163,255.75,8.683474
2955,17562.0,119.69608,9.14251,255.75,9.056462
2956,17559.0,113.2725,9.519954,249.5,9.438745
2957,17556.0,104.63371,9.585062,249.5,9.635662
2958,17553.0,101.26799,9.555178,263.125,9.57232
2959,17550.0,104.19534,9.445829,263.125,9.423957
2960,17547.0,110.13076,9.280147,256.625,9.248656
2961,17544.0,110.84147,9.083548,256.625,9.083087
2962,17541.0,108.15344,8.87906,265.75,8.926132
2963,17538.0,108.635735,8.684363,265.75,8.769456
